X,Y
0.6931471805599453,1.026073465809392
1.3862943611198906,1.7081481751127607
1.791759469228055,2.100086165598735
2.0794415416798357,2.3715742902420094
2.302585092994046,2.576299295388848
2.4849066497880004,2.7385564208947866
2.6390573296152584,2.87013510747542
2.772588722239781,2.9773874208428506
2.8903717578961645,3.065959057077642
2.995732273553991,3.141283953645012
3.091042453358316,3.206065084120338
3.1780538303479458,3.2609257297275396
3.258096538021482,3.3070620600823046
3.332204510175204,3.3462296727031844
3.4011973816621555,3.3797521397689114
3.4657359027997265,3.408966194404982
3.5263605246161616,3.434978019350951
3.58351893845611,3.45799102918599
3.6375861597263857,3.4780745123588983
3.6888794541139363,3.4958826061948116
3.7376696182833684,3.5124167632180145
3.784189633918261,3.528085962925687
3.828641396489095,3.542901675011891
3.871201010907891,3.5567908841352995
3.912023005428146,3.5701432291864013
3.9512437185814275,3.583267631957531
3.9889840465642745,3.596032883173715
4.02535169073515,3.608425498042777
4.060443010546419,3.6205964956994134
4.0943445622221,3.6325846532213566
4.127134385045092,3.6443822411974454
4.1588830833596715,3.6559687502573315
4.189654742026425,3.667311021146686
4.219507705176107,3.6784865057910157
4.248495242049359,3.6894959536359395
4.276666119016055,3.700302311153922
4.30406509320417,3.710915996414206
4.330733340286331,3.721353359714345
4.356708826689592,3.731606841426872
4.382026634673881,3.741685869970017
4.406719247264253,3.751587686586868
4.430816798843313,3.7613108043894283
4.454347296253507,3.7708724180541506
4.477336814478207,3.780268913880327
4.499809670330265,3.7895019111757184
4.5217885770490405,3.798579011675078
4.543294782270004,3.807502248021749
4.564348191467836,3.8162754044497516
4.584967478670572,3.8249049470488834
4.605170185988092,3.8333925959979216
4.624972813284271,3.841742375178635
4.6443908991413725,3.8499589858963175
4.663439094112067,3.8580446520811416
4.68213122712422,3.8660040320223787
4.700480365792417,3.8738409570408607
4.718498871295094,3.8815579220383563
4.736198448394496,3.889158467081667
4.7535901911063645,3.8966459877083257
4.770684624465665,3.904023266378151
4.787491742782046,3.9112935759320417
4.804021044733257,3.918459653068155
4.820281565605037,3.9255241181226093
4.836281906951478,3.9324899082365454
4.852030263919617,3.9393595040493627
4.867534450455582,3.9461353036510998
4.882801922586371,3.9528198163851767
4.897839799950911,3.9594153524656064
4.912654885736052,3.965924140945562
4.927253685157205,3.9723483717928247
4.941642422609304,3.978690076236598
4.955827057601261,3.984951293701848
4.969813299576001,3.9911340123032977
4.983606621708336,3.9972400819334424
4.997212273764115,4.003271317435674
5.0106352940962555,4.009229485984039
5.0238805208462765,4.0151162822051445
5.0369526024136295,4.020933356629351
5.049856007249537,4.0266822969994385
5.062595033026967,4.032364632435983
5.075173815233827,4.037981858928504
5.087596335232384,4.0435354187258294
5.099866427824199,4.049026702282988
5.111987788356544,4.054457062205806
5.123963979403259,4.05982780804729
5.135798437050262,4.065140208623316
5.147494476813453,4.070395495030175
5.159055299214529,4.07559485841605
5.170483995038151,4.080739454922328
5.181783550292085,4.085830408172698
5.19295685089021,4.090868806895259
5.204006687076795,4.0958557076652555
5.214935757608986,4.1007921368316325
5.225746673713202,4.1056790910015595
5.236441962829949,4.110517538473581
5.247024072160486,4.115308420053901
5.2574953720277815,4.120052649707102
5.267858159063328,4.1247511161939805
5.278114659230517,4.129404683835953
5.288267030694535,4.134014193000573
5.298317366548036,4.138580461221483
5.308267697401205,4.143104283989896
5.318119993844216,4.147586435503911
5.327876168789581,4.152027669390137
5.337538079701318,4.156428719411906
5.3471075307174685,4.160790300080851
5.356586274672012,4.165113107444337
5.365976015021851,4.169397819630988
5.375278407684165,4.173645097424586
5.384495062789089,4.1778555848689205
5.393627546352362,4.182029909819734
5.402677381872279,4.186168684464024
5.4116460518550396,4.190272505823449
5.420534999272286,4.194341956248599
5.429345628954441,4.19837760385991
5.438079308923196,4.202380003039679
5.44673737166631,4.206349694828555
5.455321115357702,4.210287207357553
5.4638318050256105,4.214193056241145
5.472270673671475,4.218067744972603
5.480638923341991,4.2219117652835605
5.488937726156687,4.2257255975110635
5.497168225293202,4.229509710934633
5.5053315359323625,4.233264564106735
5.5134287461649825,4.236990605178789
5.521460917862246,4.240688272198112
5.529429087511423,4.244357993411252
5.537334267018537,4.248000187543997
5.545177444479562,4.2516152640814635
5.552959584921617,4.255203623528633
5.560681631015528,4.258765657672585
5.568344503761097,4.262301749824708
5.575949103146316,4.265812275064052
5.583496308781699,4.269297600466341
5.5909869805108565,4.272758085327196
5.598421958998375,4.276194081377706
5.605802066295998,4.279605932992094
5.6131281063880705,4.282993977388647
5.62040086571715,4.28635854482363
5.627621113690637,4.289699958779282
5.634789603169249,4.293018536144712
5.641907070938114,4.296314587392067
5.648974238161206,4.299588416746236
5.655991810819852,4.302840322349251
5.662960480135946,4.306070596419892
5.66988092298052,4.309279525407554
5.676753802268282,4.312467390141678
5.683579767338681,4.315634465976336
5.69035945432406,4.318781022929862
5.697093486505405,4.3219073258207965
5.703782474656201,4.3250136343984895
5.71042701737487,4.328100203471112
5.717027701406222,4.331167283027793
5.723585101952381,4.33421511835942
5.730099782973574,4.337243950173109
5.736572297479192,4.340254014706027
5.7430031878094825,4.343245543833162
5.749392985908253,4.346218765174254
5.755742213586912,4.34917390219561
5.762051382780177,4.352111174310309
5.768320995793772,4.355030796974668
5.7745515455444085,4.357932981781934
5.780743515792329,4.360817936553869
5.786897381366708,4.363685865428334
5.793013608384144,4.366536968946279
5.799092654460526,4.369371444133822
5.805134968916488,4.372189484584735
5.811140992976701,4.3749912805377065
5.817111159963204,4.377777018954323
5.823045895483019,4.380546883592181
5.8289456176102075,4.383301055078307
5.834810737062605,4.38603971097869
5.840641657373398,4.388763025867154
5.846438775057725,4.391471171391705
5.8522024797744745,4.394164316339025
5.857933154483459,4.39684262669786
5.863631175598097,4.399506265719445
5.869296913133774,4.402155393978021
5.87493073085203,4.404790169427643
5.8805329864007,4.40741074745978
5.886104031450156,4.41001728095702
5.8916442118257715,4.412609920347655
5.8971538676367405,4.415188813656755
5.902633333401366,4.41775410655767
5.908082938168931,4.420305942420845
5.91350300563827,4.422844462362241
5.918893854273146,4.425369805290137
5.924255797414532,4.42788210795059
5.929589143389895,4.430381504972341
5.934894195619588,4.432868128909547
5.940171252720432,4.435342110284795
5.945420608606575,4.437803577629442
5.950642552587727,4.440252657524639
5.955837369464831,4.442689474639654
5.961005339623274,4.445114151770825
5.966146739123692,4.4475268098781475
5.971261839790462,4.449927568122133
5.976350909297934,4.452316543898897
5.981414211254481,4.454693852874913
5.986452005284438,4.457059609020762
5.991464547107982,4.459413924643881
5.996452088619021,4.461756910421021
6.0014148779611505,4.464088675429157
6.0063531596017325,4.466409327176641
6.0112671744041615,4.468718971632502
6.016157159698354,4.471017713256231
6.021023349349527,4.4733056550257
6.025865973825314,4.475582898465523
6.030685260261263,4.4778495436737975
6.035481432524756,4.480105689349002
6.040254711277414,4.482351432815724
6.045005314036012,4.484586870050098
6.049733455231958,4.486812095704606
6.054439346269371,4.489027203132139
6.059123195581797,4.491232284409888
6.063785208687608,4.49342743036215
6.068425588244111,4.495612730583292
6.073044534100405,4.497788273459453
6.077642243349034,4.4999541461905395
6.082218910376446,4.502110434810974
6.0867747269123065,4.504257224210682
6.091309882077698,4.506394598154906
6.095824562432225,4.508522639301677
6.100318952020064,4.510641429224857
6.104793232414985,4.512751048433354
6.1092475827643655,4.514851576387922
6.113682179832232,4.516943091519361
6.118097198041348,4.519025671246751
6.1224928095143865,4.521099391993744
6.126869184114185,4.5231643292061525
6.131226489483141,4.525220557369209
6.135564891081739,4.5272681500231124
6.139884552226255,4.529307179778588
6.144185634125646,4.531337718333327
6.148468295917647,4.533359836486844
6.152732694704104,4.535373604155373
6.156978985585555,4.537379090386112
6.161207321695077,4.539376363372194
6.16541785423142,4.541365490466598
6.169610732491456,4.543346538195729
6.173786103901937,4.5453195722725805
6.1779441140506,4.547284657610663
6.182084906716632,4.549241858336559
6.186208623900494,4.5511912378026045
6.1903154058531475,4.553132858599177
6.194405391104672,4.5550667825667475
6.198478716492308,4.556993070808357
6.202535517187923,4.558911783700998
6.206575926724928,4.560822980906953
6.210600077024653,4.562726721384873
6.214608098422191,4.56462306340115
6.218600119691729,4.566512064540919
6.222576268071369,4.568393781718379
6.226536669287466,4.570268271187061
6.230481447578482,4.572135588549949
6.234410725718371,4.5739957887698885
6.238324625039508,4.575848926179167
6.2422232654551655,4.577695054489068
6.246106765481563,4.579534226799288
6.249975242259483,4.581366495607034
6.253828811575473,4.583191912816573
6.257667587882639,4.585010529747861
6.261491684321042,4.586822397145213
6.26530121273771,4.588627565185843
6.269096283706261,4.590426083488607
6.272877006546167,4.592218001122083
6.2766434893416445,4.594003366612648
6.280395838960195,4.595782227952359
6.284134161070802,4.597554632606821
6.2878585601617845,4.599320627523084
6.29156913955832,4.601080259136987
6.295266001439646,4.60283357338037
6.298949246855942,4.6045806156885165
6.302618975744905,4.606321431007556
6.306275286948016,4.60805606380126
6.309918278226516,4.609784558057762
6.313548046277095,4.611506957296503
6.317164686747284,4.613223304574928
6.320768294250582,4.614933642494836
6.324358962381311,4.616638013208675
6.327936783729195,4.618336458426178
6.331501849893691,4.620029019420511
6.335054251498059,4.621715737034171
6.338594078203183,4.62339665168496
6.342121418721152,4.625071803372071
6.345636360828596,4.626741231681704
6.349138991379798,4.628404975792626
6.352629396319567,4.6300630744819
6.3561076606958915,4.631715566130407
6.359573868672378,4.633362488728003
6.363028103540465,4.635003879879059
6.366470447731438,4.63663977680762
6.369900982828227,4.638270216362382
6.373319789577012,4.639895235021791
6.376726947898627,4.641514868899106
6.380122536899765,4.643129153746969
6.3835066348840055,4.644738124962442
6.386879319362645,4.646341817591818
6.39024066706535,4.64794026633493
6.393590753950631,4.649533505549999
6.396929655216146,4.651121569257981
6.400257445308821,4.652704491146825
6.403574197934815,4.654282304576089
6.406879986069314,4.655855042580916
6.410174881966167,4.657422737876498
6.413458957167357,4.658985422862005
6.416732282512326,4.660543129624721
6.419994928147142,4.662095889943922
6.423246963533519,4.663643735294959
6.42648845745769,4.66518669685311
6.429719478039138,4.666724805497419
6.432940092739179,4.668258091814319
6.436150368369428,4.669786586101406
6.439350371100098,4.671310318371013
6.4425401664681985,4.672829318353854
6.4457198193855785,4.674343615502469
6.448889394146858,4.675853238994577
6.452048954437226,4.677358217736761
6.455198563340122,4.678858580367672
6.45833828334479,4.680354355261251
6.461468176353717,4.681845570530176
6.464588303689961,4.683332254028991
6.467698726104354,4.6848144333571735
6.470799503782602,4.686292135862337
6.473890696352274,4.687765388643138
6.476972362889683,4.689234218552478
6.480044561926653,4.690698652200423
6.483107351457199,4.692158715957106
6.486160788944089,4.693614435955526
6.489204931325317,4.695065838094472
6.492239835020471,4.696512948041315
6.495265555937008,4.697955791234664
6.498282149476434,4.6993943928871165
6.501289670540389,4.700828777988031
6.504288173536645,4.702258971306072
6.507277712385012,4.703684997391739
6.51025834052315,4.705106880580042
6.513230110912307,4.706524644992966
6.516193076042964,4.707938314541664
6.519147287940395,4.709347912929371
6.522092798170152,4.710753463653386
6.525029657843462,4.712154990007456
6.52795791762255,4.713552515084147
6.530877627725885,4.7149460617766525
6.5337888379333435,4.71633565278046
6.536691597591305,4.717721310591433
6.539585955617669,4.719103057514762
6.542471960506805,4.720480915673928
6.54534966033442,4.721854907004816
6.548219102762372,4.72322505325784
6.551080335043404,4.724591376000026
6.553933404025811,4.725953896617069
6.556778356158042,4.727312636315363
6.559615237493242,4.728667616124002
6.56244409369372,4.730018856896754
6.565264970035361,4.731366379314007
6.568077911411976,4.732710203884689
6.570882962339584,4.73405035094815
6.573680166960646,4.735386840676044
6.576469569048224,4.7367196930741615
6.579251212010101,4.73804892798424
6.582025138892826,4.739374565085765
6.584791392385716,4.740696623897728
6.587550014824796,4.742015123780375
6.590301048196686,4.743330083936917
6.593044534142437,4.744641523415237
6.595780513961311,4.74594946110955
6.598509028614515,4.747253915762063
6.601230118728877,4.7485549059646
6.6039438246004725,4.749852450160201
6.606650186198215,4.7511465666447235
6.60934924316738,4.752437273568391
6.612041034833092,4.753724588937338
6.61472560020376,4.755008530615143
6.617402977974478,4.756289116324321
6.620073206530356,4.75756636364781
6.62273632394984,4.758840290030434
6.625392368007956,4.7601109127803465
6.628041376179533,4.76137824907046
6.630683385642372,4.762642315939848
6.633318433280377,4.763903130295136
6.635946555686647,4.765160708911869
6.638567789166521,4.7664150684358715
6.641182169740591,4.767666225384575
6.643789733147672,4.7689141961483426
6.646390514847729,4.770158996991766
6.648984550024776,4.771400644054955
6.651571873589727,4.772639153354802
6.654152520183219,4.773874540786234
6.656726524178391,4.775106822123454
6.659293919683638,4.776336013021156
6.661854740545311,4.777562129015737
6.664409020350408,4.77878518552648
6.666956792429207,4.780005197856735
6.669498089857879,4.781222181195076
6.672032945461067,4.782436150616452
6.674561391814426,4.783647121083312
6.677083461247136,4.784855107446725
6.679599185844383,4.786060124447489
6.682108597449809,4.787262186717216
6.684611727667927,4.788461308779412
6.687108607866515,4.789657505050535
6.6895992691789665,4.790850789841054
6.692083742506628,4.792041177356478
6.694562058521095,4.793228681698389
6.697034247666484,4.794413316865448
6.699500340161678,4.795595096754398
6.70196036600254,4.796774035161051
6.704414354964107,4.797950145781268
6.706862336602747,4.799123442211917
6.709304340258298,4.800293937951831
6.71174039505618,4.801461646402748
6.714170529909472,4.802626580870237
6.716594773520978,4.803788754564624
6.71901315438526,4.804948180601894
6.721425700790643,4.80610487200459
6.723832440821209,4.8072588417027
6.726233402358747,4.808410102534534
6.728628613084702,4.809558667247587
6.731018100482083,4.8107045484993955
6.733401891837359,4.811847758858384
6.7357800142423265,4.812988310804701
6.738152494595957,4.814126216731041
6.740519359606223,4.815261488943463
6.742880635791903,4.816394139662199
6.745236349484363,4.817524181022447
6.747586526829315,4.818651625075161
6.74993119378857,4.819776483787836
6.752270376141742,4.820898769045261
6.754604099487962,4.8220184926503
6.756932389247553,4.82313566632463
6.759255270663693,4.824250301709492
6.761572768804055,4.8253624103664245
6.763884908562435,4.826472003777987
6.7661917146603505,4.827579093348482
6.76849321164863,4.828683690404666
6.77078942390898,4.829785806196449
6.773080375655535,4.830885451897592
6.775366090936392,4.831982638606387
6.777646593635117,4.833077377346343
6.779921907472252,4.834169679066855
6.782192056006791,4.8352595546438675
6.784457062637643,4.836347014880528
6.786716950605081,4.837432070507839
6.78897174299217,4.838514732185301
6.7912214627261855,4.839595010501544
6.79346613258001,4.840672915974953
6.795705775173514,4.841748459054297
6.79794041297493,4.842821650119333
6.8001700683022,4.843892499481421
6.802394763324311,4.844961017384115
6.804614520062624,4.8460272140037715
6.806829360392176,4.84709109945012
6.80903930604298,4.8481526837668545
6.811244378601294,4.849211976932206
6.813444599510896,4.85026898885951
6.815639990074331,4.851323729397768
6.81783057145415,4.852376208332204
6.82001636467413,4.853426435384818
6.822197390620491,4.854474420214921
6.824373670043086,4.855520172419686
6.826545223556594,4.856563701534669
6.828712071641684,4.857605017034345
6.8308742346461795,4.858644128332619
6.833031732786201,4.859681044783355
6.835184586147301,4.860715775680873
6.837332814685591,4.861748330260462
6.839476438228843,4.8627787176988795
6.841615476477592,4.8638069471148375
6.843749949006225,4.864833027569502
6.84587987526405,4.8658569680669705
6.848005274576363,4.866878777554751
6.8501261661455,4.867898464924239
6.852242569051878,4.868916039011182
6.854354502255021,4.869931508596149
6.856461984594587,4.870944882404984
6.858565034791365,4.871956169109263
6.860663671448287,4.872965377326742
6.862757913051401,4.873972515621804
6.86484777797086,4.874977592505898
6.866933284461882,4.875980616437977
6.8690144506657065,4.876981595824925
6.871091294610546,4.877980539021987
6.873163834212518,4.878977454333193
6.875232087276577,4.879972350011772
6.877296071497429,4.880965234260568
6.879355804460439,4.88195611523245
6.881411303642535,4.882945001030719
6.883462586413092,4.883931899709507
6.885509670034818,4.884916819274176
6.887552571664617,4.8858997676817095
6.889591308354466,4.886880752841104
6.891625897052253,4.887859782613752
6.893656354602635,4.888836864813829
