Re,Im,IPR
0.75,2.25,0.6985268183261764
0.75,2.3,0.7046028355400079
0.75,2.35,0.7104472947260977
0.75,2.4,0.7160748187565814
0.75,2.45,0.7214966712893397
0.75,2.5,0.726721932976548
0.8,0.0,0.001642717003569154
0.8,0.05,0.0016192618601230822
0.8,0.1,0.001568621984972192
0.8,0.15,0.001534115542316144
0.8,0.2,0.001529055832361596
0.8,0.25,0.0015497381134039663
0.8,0.3,0.00160549097904735
0.8,0.35,0.0017049566172652022
0.8,0.4,0.001856149034348325
0.8,0.45,0.0019994423431841575
0.8,0.5,0.0022747737793076105
0.8,0.55,0.0028429049793775776
0.8,0.6,0.014047366066301687
0.8,0.65,0.11740634830540424
0.8,0.7,0.18121925946397388
0.8,0.75,0.22705250535953675
0.8,0.8,0.26542612390311277
0.8,0.85,0.30002187840388567
0.8,0.9,0.33111814062299305
0.8,0.95,0.35973751261425
0.8,1.0,0.38609509652964547
0.8,1.05,0.4105262925882762
0.8,1.1,0.4333509945464741
0.8,1.15,0.45503401429253815
0.8,1.2,0.475251310972153
0.8,1.25,0.4941022295124086
0.8,1.3,0.511591132842432
0.8,1.35,0.5279137917567814
0.8,1.4,0.5430838195161347
0.8,1.45,0.557215053834895
0.8,1.5,0.5704232793932154
0.8,1.55,0.582810042889554
0.8,1.6,0.5944550195518066
0.8,1.65,0.6054339287881253
0.8,1.7,0.615817391205348
0.8,1.75,0.6256670720173927
0.8,1.8,0.635018638915623
0.8,1.85,0.6438999613801796
0.8,1.9,0.6523449095668382
0.8,1.95,0.6603876208049353
0.8,2.0,0.6680576440369528
0.8,2.05,0.6753818819069581
0.8,2.1,0.6823851609039446
0.8,2.15,0.6890909040560488
0.8,2.2,0.695520732472002
0.8,2.25,0.7016940456303494
0.8,2.3,0.7076281984262318
0.8,2.35,0.7133385360217607
0.8,2.4,0.7188382420865046
0.8,2.45,0.7241383748995069
0.8,2.5,0.72924854070508
0.85,0.0,0.0018870518545276572
0.85,0.05,0.001843080832240235
0.85,0.1,0.001771774924023202
0.85,0.15,0.0017408297084498168
0.85,0.2,0.0017567844575530444
0.85,0.25,0.0018151768883836658
0.85,0.3,0.0018999495004871749
0.85,0.35,0.0020555062731777212
0.85,0.4,0.0023997120150076163
0.85,0.45,0.00281170472658057
0.85,0.5,0.003835736141109336
0.85,0.55,0.070379287347747
0.85,0.6,0.13342078113886513
0.85,0.65,0.18549988969121498
0.85,0.7,0.23070223116624602
0.85,0.75,0.2696107235231074
0.85,0.8,0.3023074427563798
0.85,0.85,0.33174580141645654
0.85,0.9,0.3589715362749202
0.85,0.95,0.38411856666376903
0.85,1.0,0.40761560003463027
0.85,1.05,0.429723967136957
0.85,1.1,0.4504071171954263
0.85,1.15,0.46997255078172046
0.85,1.2,0.48853766990565567
0.85,1.25,0.5060250618673947
0.85,1.3,0.5224643172052628
0.85,1.35,0.5378728707113059
0.85,1.4,0.552223016436539
0.85,1.45,0.5656406142161136
0.85,1.5,0.5782198967087996
0.85,1.55,0.5900614736895634
0.85,1.6,0.6012255577759168
0.85,1.65,0.611761625469968
0.85,1.7,0.6217326612996111
0.85,1.75,0.631194375045945
0.85,1.8,0.6401920375055361
0.85,1.85,0.6487540029024762
0.85,1.9,0.6569220724618928
0.85,1.95,0.6647164122231871
0.85,2.0,0.6721605101313277
0.85,2.05,0.6792774712256979
0.85,2.1,0.6860888700627344
0.85,2.15,0.6926169807298649
0.85,2.2,0.698882313749446
0.85,2.25,0.7049025042886785
0.85,2.3,0.7106932026350269
0.85,2.35,0.7162682412629199
0.85,2.4,0.7216398585215961
0.85,2.45,0.7268186550703953
0.85,2.5,0.7318141518039859
0.9,0.0,0.0022831228432772695
0.9,0.05,0.0021833860257304783
0.9,0.1,0.0020874533478527904
0.9,0.15,0.0020808550949898597
0.9,0.2,0.0021281891139812267
0.9,0.25,0.00229449104372754
0.9,0.3,0.002484236531493828
0.9,0.35,0.0028337452834349417
0.9,0.4,0.0038992337776684125
0.9,0.45,0.05547513872348813
0.9,0.5,0.11607811427456194
0.9,0.55,0.1618596117876851
0.9,0.6,0.20068561586980319
0.9,0.65,0.23821510301309817
0.9,0.7,0.2739342070968266
0.9,0.75,0.3061645675189896
0.9,0.8,0.3346004089862503
0.9,0.85,0.36037571516726563
0.9,0.9,0.3842956821580455
0.9,0.95,0.4068238654464476
0.9,1.0,0.4278982736617499
0.9,1.05,0.4479004122414611
0.9,1.1,0.46690589522426507
0.9,1.15,0.48484651041972576
0.9,1.2,0.5017667961445843
0.9,1.25,0.5178802249196934
0.9,1.3,0.5332403142895628
0.9,1.35,0.547725003424518
0.9,1.4,0.5612968075229783
0.9,1.45,0.5740222055576534
0.9,1.5,0.5859885806767032
0.9,1.55,0.5973056703362631
0.9,1.6,0.6080024737604527
0.9,1.65,0.6181107030852425
0.9,1.7,0.6276887983210299
0.9,1.75,0.6367922084416494
0.9,1.8,0.6454595990157582
0.9,1.85,0.653716029841498
0.9,1.9,0.6615911807109652
0.9,1.95,0.6691144538615965
0.9,2.0,0.6763169982026694
0.9,2.05,0.6832225995214327
0.9,2.1,0.689835416672845
0.9,2.15,0.6961831616736487
0.9,2.2,0.7022816585016667
0.9,2.25,0.7081470807376788
0.9,2.3,0.7137929697187088
0.9,2.35,0.7192316789491
0.9,2.4,0.7244749636503337
0.9,2.45,0.7295325152734207
0.9,2.5,0.7344135099734896
0.95,0.0,0.0031483899804321085
0.95,0.05,0.002850123535418023
0.95,0.1,0.0027609324810513526
0.95,0.15,0.0028641884724892003
0.95,0.2,0.0030964826330639335
0.95,0.25,0.0037111623889001092
0.95,0.3,0.006380134481903249
0.95,0.35,0.07354795660753209
0.95,0.4,0.12019826026034998
0.95,0.45,0.16476205484549242
0.95,0.5,0.19792775622249448
0.95,0.55,0.2264339667568111
0.95,0.6,0.25535513345018385
0.95,0.65,0.2834581550949721
0.95,0.7,0.3121428795699237
0.95,0.75,0.33895811184308927
0.95,0.8,0.3635429607964917
0.95,0.85,0.38620026767085697
0.95,0.9,0.4075419542415537
0.95,0.95,0.4277585815196934
0.95,1.0,0.4469944839935673
0.95,1.05,0.4651855570068093
0.95,1.1,0.4825954826694545
0.95,1.15,0.49918695391482115
0.95,1.2,0.5148589821988226
0.95,1.25,0.5297294900302357
0.95,1.3,0.5438902560824799
0.95,1.35,0.5574470042813561
0.95,1.4,0.5702546032572624
0.95,1.45,0.5823201864501689
0.95,1.5,0.5937126693371579
0.95,1.55,0.6045201833563258
0.95,1.6,0.6147585090056317
0.95,1.65,0.6244490984041201
0.95,1.7,0.6336409465468154
0.95,1.75,0.6423976317360498
0.95,1.8,0.6507549561932913
0.95,1.85,0.6587203986257759
0.95,1.9,0.6663230377641237
0.95,1.95,0.6735922190591
0.95,2.0,0.6805532786071612
0.95,2.05,0.6872294963598817
0.95,2.1,0.6936283763669647
0.95,2.15,0.6997931120401323
0.95,2.2,0.705716022986146
0.95,2.25,0.7114258686244083
0.95,2.3,0.7169244958033004
0.95,2.35,0.7222250172882687
0.95,2.4,0.7273399148081955
0.95,2.45,0.7322758693433582
0.95,2.5,0.7370420424848417
1.0,0.0,0.022612283580009572
1.0,0.05,0.02758989341061248
1.0,0.1,0.04909849388072917
1.0,0.15,0.07232135900239091
1.0,0.2,0.09835639508374042
1.0,0.25,0.12405294342129913
1.0,0.3,0.1540510985848261
1.0,0.35,0.17711064758697714
1.0,0.4,0.20267563986443354
1.0,0.45,0.23177758399694887
1.0,0.5,0.25741409632311407
1.0,0.55,0.27944470155902035
1.0,0.6,0.30162574261400654
1.0,0.65,0.32387133493492276
1.0,0.7,0.3465449668411332
1.0,0.75,0.36927586773153037
1.0,0.8,0.39047429380145193
1.0,0.85,0.4102471363590943
1.0,0.9,0.4291566363330149
1.0,0.95,0.447441309678916
1.0,1.0,0.46496166737923456
1.0,1.05,0.48168883854339833
1.0,1.1,0.4976287571715386
1.0,1.15,0.512914753114699
1.0,1.2,0.5275015772851344
1.0,1.25,0.5413622697868739
1.0,1.3,0.5545424433114257
1.0,1.35,0.5671162855758838
1.0,1.4,0.5791206563311018
1.0,1.45,0.5905410943730508
1.0,1.5,0.6013433799275654
1.0,1.55,0.6116808353949112
1.0,1.6,0.6214798250639643
1.0,1.65,0.6307661405483118
1.0,1.7,0.6395857965185664
1.0,1.75,0.648003641694495
1.0,1.8,0.6560557803025203
1.0,1.85,0.6637348200710891
1.0,1.9,0.6710717977102573
1.0,1.95,0.6780940481220348
1.0,2.0,0.6848248582045202
1.0,2.05,0.6912836425248642
1.0,2.1,0.6974877051442074
1.0,2.15,0.7034557468480643
1.0,2.2,0.7091988326030386
1.0,2.25,0.714745277341327
1.0,2.3,0.7200872452815655
1.0,2.35,0.7252458117770845
1.0,2.4,0.7302333963234104
1.0,2.45,0.735045736729187
1.0,2.5,0.7396955789732073
1.05,0.0,0.19037969261816073
1.05,0.05,0.18447930243718827
1.05,0.1,0.18423283332860674
1.05,0.15,0.19000198180026862
1.05,0.2,0.20108539897960315
1.05,0.25,0.21361731383509774
1.05,0.3,0.2311841863186103
1.05,0.35,0.24737960560649236
1.05,0.4,0.26472342705979435
1.05,0.45,0.28549278273815615
1.05,0.5,0.30561178385862653
1.05,0.55,0.3236664659214654
1.05,0.6,0.34139758543718907
1.05,0.65,0.35975497260757766
1.05,0.7,0.3782741014870227
1.05,0.75,0.3971049473816736
1.05,0.8,0.41563439755612136
1.05,0.85,0.43315131806098944
1.05,0.9,0.4498274701817967
1.05,0.95,0.46606274622757116
1.05,1.0,0.48199946333381255
1.05,1.05,0.49733279175247996
1.05,1.1,0.5120214419736742
1.05,1.15,0.5261154345683887
1.05,1.2,0.5396705755486665
1.05,1.25,0.5526339970906793
1.05,1.3,0.5649886029617059
1.05,1.35,0.5767611569534834
1.05,1.4,0.587986586210031
1.05,1.45,0.5987301481010429
1.05,1.5,0.6089882332367111
1.05,1.55,0.618805953855985
1.05,1.6,0.6281579621648962
1.05,1.65,0.6370515938490288
1.05,1.7,0.6455225655810437
1.05,1.75,0.6536121901818229
1.05,1.8,0.6613467454047114
1.05,1.85,0.6687411712007786
1.05,1.9,0.675817624202431
1.05,1.95,0.6825990299548133
1.05,2.0,0.689105933414785
1.05,2.05,0.6953563730650196
1.05,2.1,0.7013667836105083
1.05,2.15,0.7071523644794919
1.05,2.2,0.7127273968390854
1.05,2.25,0.7181048898011773
1.05,2.3,0.7232910778522409
1.05,2.35,0.7283056582629632
1.05,2.4,0.7331575426475982
1.05,2.45,0.7378405112704955
1.05,2.5,0.7423698449674696
1.1,0.0,0.2680100187242134
1.1,0.05,0.26538301273504894
1.1,0.1,0.2628758306385377
1.1,0.15,0.26436447026715615
1.1,0.2,0.2701035543405061
1.1,0.25,0.27818276093812266
1.1,0.3,0.2896260854823612
1.1,0.35,0.3019105838122593
1.1,0.4,0.31531816876000174
1.1,0.45,0.330487111027725
1.1,0.5,0.3467083139262684
1.1,0.55,0.36193823290907173
1.1,0.6,0.37667726058178
1.1,0.65,0.3917417990900239
1.1,0.7,0.4073609101701625
1.1,0.75,0.42314335820598953
1.1,0.8,0.43918494729391466
1.1,0.85,0.4548150399610466
1.1,0.9,0.46974968809131235
1.1,0.95,0.4841261016885086
1.1,1.0,0.49830772387603267
1.1,1.05,0.5122891285076587
1.1,1.1,0.5257980965993282
1.1,1.15,0.5388890394032214
1.1,1.2,0.5514473122203501
1.1,1.25,0.5635441750615381
1.1,1.3,0.5751319932496883
1.1,1.35,0.5861998150615416
1.1,1.4,0.5967671273480819
1.1,1.45,0.6068605472315189
1.1,1.5,0.6165580051648384
1.1,1.55,0.6258676772170243
1.1,1.6,0.6347801361343518
1.1,1.65,0.6432876626485912
1.1,1.7,0.6514111869431861
1.1,1.75,0.6591770913493058
1.1,1.8,0.6666086660416285
1.1,1.85,0.6737256935539557
1.1,1.9,0.6805478082088962
1.1,1.95,0.687094364498096
1.1,2.0,0.6933832788099166
1.1,2.05,0.6994308071147889
1.1,2.1,0.7052518256091468
1.1,2.15,0.7108600257105896
1.1,2.2,0.7162679766466469
1.1,2.25,0.7214867336555912
1.1,2.3,0.7265264078118814
1.1,2.35,0.7313986245798553
1.1,2.4,0.7361101375557557
1.1,2.45,0.7406633291536187
1.1,2.5,0.7450691127583002
1.15,0.0,0.32531247929523327
1.15,0.05,0.32426221361123164
1.15,0.1,0.3221684473806638
1.15,0.15,0.32214124953596385
1.15,0.2,0.325073723550052
1.15,0.25,0.33021512269690056
1.15,0.3,0.3381271038512894
1.15,0.35,0.34738743742057077
1.15,0.4,0.3580296295184696
1.15,0.45,0.3696444782803009
1.15,0.5,0.3827981445983338
1.15,0.55,0.39568520927172857
1.15,0.6,0.408127068694617
1.15,0.65,0.4207173414535699
1.15,0.7,0.43395804715291014
1.15,0.75,0.44757609604153864
1.15,0.8,0.4614210891647752
1.15,0.85,0.475285357079111
1.15,0.9,0.4887388772179295
1.15,0.95,0.5017031935895467
1.15,1.0,0.5143173689031532
1.15,1.05,0.526791685200488
1.15,1.1,0.5391851370017602
1.15,1.15,0.5512605322939201
1.15,1.2,0.5629173765497317
1.15,1.25,0.5741533204036082
1.15,1.3,0.5849944740669748
1.15,1.35,0.5954093531263588
1.15,1.4,0.6053851301923857
1.15,1.45,0.6149416116796426
1.15,1.5,0.6241084826445923
1.15,1.55,0.6328985971806532
1.15,1.6,0.6413475028149902
1.15,1.65,0.6494671035277445
1.15,1.7,0.6572450408771842
1.15,1.75,0.6646925431577054
1.15,1.8,0.6718308706113296
1.15,1.85,0.6786788367080613
1.15,1.9,0.6852533828202645
1.15,1.95,0.6915710873309088
1.15,2.0,0.6976474319894499
1.15,2.05,0.7034967802574592
1.15,2.1,0.7091324849273982
1.15,2.15,0.7145668548883322
1.15,2.2,0.7198111323502517
1.15,2.25,0.7248755593836915
1.15,2.3,0.7297697351639146
1.15,2.35,0.7345026098528895
1.15,2.4,0.7390813652070155
1.15,2.45,0.7435127844894183
1.15,2.5,0.7478076386687516
1.2,0.0,0.37148921830911635
1.2,0.05,0.37095419895960413
1.2,0.1,0.36967684967933956
1.2,0.15,0.3692825900609593
1.2,0.2,0.37093557161127955
1.2,0.25,0.37426833070023946
1.2,0.3,0.3799191052071957
1.2,0.35,0.3869114269499835
1.2,0.4,0.3951960935634933
1.2,0.45,0.4045884349022201
1.2,0.5,0.41509391026628195
1.2,0.55,0.4260020466532943
1.2,0.6,0.4367502648942273
1.2,0.65,0.4475112539964136
1.2,0.7,0.45856755754624
1.2,0.75,0.470422788775623
1.2,0.8,0.48249096541299114
1.2,0.85,0.4947301799255547
1.2,0.9,0.5067988175786392
1.2,0.95,0.5185421693391903
1.2,1.0,0.5299517702847459
1.2,1.05,0.5411145693036489
1.2,1.1,0.5522040786303308
1.2,1.15,0.5632655613347382
1.2,1.2,0.5740583645308784
1.2,1.25,0.5845113859229457
1.2,1.3,0.5946174878987511
1.2,1.35,0.6044016371338985
1.2,1.4,0.6138213511491922
1.2,1.45,0.6228694212601426
1.2,1.5,0.6315547879555282
1.2,1.55,0.6398903374799929
1.2,1.6,0.6478969725563114
1.2,1.65,0.655596736139503
1.2,1.7,0.663029044303597
1.2,1.75,0.6701565738173242
1.2,1.8,0.6770087255000158
1.2,1.85,0.6835948638186641
1.2,1.9,0.6899280963070995
1.2,1.95,0.6960227089381533
1.2,2.0,0.7018915441398061
1.2,2.05,0.7075470694199316
1.2,2.1,0.7130012886676832
1.2,2.15,0.7182652790259998
1.2,2.2,0.7233491228512645
1.2,2.25,0.7282621112496486
1.2,2.3,0.7330129484207684
1.2,2.35,0.7376097297628922
1.2,2.4,0.7420598967886723
1.2,2.45,0.74637086868456
1.2,2.5,0.7505504898229681
1.25,0.0,0.41023479159050574
1.25,0.05,0.4099956265665961
1.25,0.1,0.40936830166013444
1.25,0.15,0.40900113791823733
1.25,0.2,0.4099834720181214
1.25,0.25,0.4122402143631028
1.25,0.3,0.41642348565763
1.25,0.35,0.4216583684698219
1.25,0.4,0.42807278125274784
1.25,0.45,0.4357737438802977
1.25,0.5,0.444246847316365
1.25,0.55,0.4535123710818837
1.25,0.6,0.46287363498184264
1.25,0.65,0.4722233020227814
1.25,0.7,0.481710375870036
1.25,0.75,0.4917863582497362
1.25,0.8,0.5024159669542347
1.25,0.85,0.5131944847784317
1.25,0.9,0.5239836132355044
1.25,0.95,0.5346110427176473
1.25,1.0,0.5449794729753253
1.25,1.05,0.5551170788608474
1.25,1.1,0.5650852573388059
1.25,1.15,0.5749947872108135
1.25,1.2,0.58491443914983
1.25,1.25,0.5946209559736798
1.25,1.3,0.6040533527288001
1.25,1.35,0.6131984675317594
1.25,1.4,0.6220727743166022
1.25,1.45,0.6306297037690327
1.25,1.5,0.6388625743731822
1.25,1.55,0.646776999883742
1.25,1.6,0.6543872251977225
1.25,1.65,0.6617137067047663
1.25,1.7,0.6687683896401421
1.25,1.75,0.6755659505110038
1.25,1.8,0.6821428906938594
1.25,1.85,0.6884708164808118
1.25,1.9,0.6945676849646404
1.25,1.95,0.7004447704436051
1.25,2.0,0.7061106800858434
1.25,2.05,0.7115762620814851
1.25,2.1,0.7168525968505397
1.25,2.15,0.7219496043209092
1.25,2.2,0.726876126906772
1.25,2.25,0.7316404158893809
1.25,2.3,0.7362503882040943
1.25,2.35,0.740713624161529
1.25,2.4,0.7450373419793531
1.25,2.45,0.7492284705442914
1.25,2.5,0.7532934696757152
1.3,0.0,0.44357737750966925
1.3,0.05,0.44348495902610086
1.3,0.1,0.4432314095714705
1.3,0.15,0.44310528337433597
1.3,0.2,0.44373952071228145
1.3,0.25,0.44537022698822254
1.3,0.3,0.4484835946332474
1.3,0.35,0.45259578993421096
1.3,0.4,0.45766376446529217
1.3,0.45,0.46386413673354354
1.3,0.5,0.4708456300767017
1.3,0.55,0.47865634098554793
1.3,0.6,0.4868114025276463
1.3,0.65,0.4949946712626889
1.3,0.7,0.5032656020167159
1.3,0.75,0.51182625728609
1.3,0.8,0.5211012825921449
1.3,0.85,0.5306970311038843
1.3,0.9,0.5403601226361411
1.3,0.95,0.5499233718222556
1.3,1.0,0.5593577127160969
1.3,1.05,0.5686058889281607
1.3,1.1,0.5776916145008779
1.3,1.15,0.5866533810534285
1.3,1.2,0.5955677265383592
1.3,1.25,0.6045077070945787
1.3,1.3,0.6132887364108367
1.3,1.35,0.6218436784077771
1.3,1.4,0.6301604020110853
1.3,1.45,0.638231613895566
1.3,1.5,0.646030948667794
1.3,1.55,0.6535423480390249
1.3,1.6,0.6607773513346292
1.3,1.65,0.6677494248373516
1.3,1.7,0.6744692061416044
1.3,1.75,0.6809591819309192
1.3,1.8,0.6872411557087009
1.3,1.85,0.6933039387835774
1.3,1.9,0.6991697791574129
1.3,1.95,0.7048351054596158
1.3,2.0,0.7103014446395964
1.3,2.05,0.7155801193923058
1.3,2.1,0.7206819520551421
1.3,2.15,0.7256154219448007
1.3,2.2,0.730387752308117
1.3,2.25,0.735006047999839
1.3,2.3,0.7394775393469355
1.3,2.35,0.7438093771864975
1.3,2.4,0.7480084166738042
1.3,2.45,0.7520810695680648
1.3,2.5,0.7560331223357805
1.35,0.0,0.4727827627677379
1.35,0.05,0.472765571519808
1.35,0.1,0.47272386804885486
1.35,0.15,0.47273085042628604
1.35,0.2,0.47332020511257694
1.35,0.25,0.47460324014809163
1.35,0.3,0.4769892395349825
1.35,0.35,0.4803341021783012
1.35,0.4,0.48441897756445146
1.35,0.45,0.4894215249068453
1.35,0.5,0.4952363445508114
1.35,0.55,0.5017773213802629
1.35,0.6,0.5088225921069209
1.35,0.65,0.5160014802761521
1.35,0.7,0.5232804076909909
1.35,0.75,0.5307815954556915
1.35,0.8,0.5387363483546654
1.35,0.85,0.5472436888524844
1.35,0.9,0.5559148986435111
1.35,0.95,0.5645436079497476
1.35,1.0,0.5730850938638642
1.35,1.05,0.5815466761022923
1.35,1.1,0.5898727522900566
1.35,1.15,0.5980758565719463
1.35,1.2,0.6061768308174318
1.35,1.25,0.6142411578625093
1.35,1.3,0.6223435232958004
1.35,1.35,0.6303180116543106
1.35,1.4,0.6381062199347812
1.35,1.45,0.6456999662606832
1.35,1.5,0.6530679117088821
1.35,1.55,0.6601858746346521
1.35,1.6,0.6670592730335548
1.35,1.65,0.6736969678340735
1.35,1.7,0.680109286725179
1.35,1.75,0.6863088694151221
1.35,1.8,0.6923027107588473
1.35,1.85,0.698090114876508
1.35,1.9,0.7037397071888394
1.35,1.95,0.7091944448537253
1.35,2.0,0.7144613413585774
1.35,2.05,0.7195549537474363
1.35,2.1,0.7244857328463314
1.35,2.15,0.7292594053847671
1.35,2.2,0.7338807187423988
1.35,2.25,0.7383556071205509
1.35,2.3,0.7426908315136295
1.35,2.35,0.7468932573777268
1.35,2.4,0.7509694322827083
1.35,2.45,0.7549253737767903
1.35,2.5,0.7587664475286845
1.4,0.0,0.49871461021387303
1.4,0.05,0.49874102528212827
1.4,0.1,0.49882492409276813
1.4,0.15,0.49900227369582795
1.4,0.2,0.499548465483528
1.4,0.25,0.5006699997458145
1.4,0.3,0.5025329400252162
1.4,0.35,0.5052489206589493
1.4,0.4,0.5085859342973976
1.4,0.45,0.5126719030984522
1.4,0.5,0.5176332901627085
1.4,0.55,0.5230994498080602
1.4,0.6,0.5291500042657533
1.4,0.65,0.5354846050851902
1.4,0.7,0.5419331892337583
1.4,0.75,0.5485728781296861
1.4,0.8,0.555448526296093
1.4,0.85,0.5628790259852084
1.4,0.9,0.5706419711183117
1.4,0.95,0.5784399452320753
1.4,1.0,0.5862109429970818
1.4,1.05,0.5939379064333784
1.4,1.1,0.6015936889370265
1.4,1.15,0.6091438319796995
1.4,1.2,0.6165862941964859
1.4,1.25,0.6239465202011834
1.4,1.3,0.6312684632837402
1.4,1.35,0.6386369542710902
1.4,1.4,0.6459157294460589
1.4,1.45,0.6530395739802582
1.4,1.5,0.6599771858041434
1.4,1.55,0.6667098762271157
1.4,1.6,0.6732331333590659
1.4,1.65,0.6795498033224157
1.4,1.7,0.6856661080225234
1.4,1.75,0.6915892603760073
1.4,1.8,0.6973255705721471
1.4,1.85,0.7028863030028912
1.4,1.9,0.7082889227143967
1.4,1.95,0.7135227459345254
1.4,2.0,0.7185874984691774
1.4,2.05,0.7234970234841825
1.4,2.1,0.7282612679167828
1.4,2.15,0.732879483620365
1.4,2.2,0.7373527657827523
1.4,2.25,0.7416864901434809
1.4,2.3,0.7458874121442168
1.4,2.35,0.7499622979954755
1.4,2.4,0.7539174670592722
1.4,2.45,0.7577586219946547
1.4,2.5,0.7614907831769003
1.45,0.0,0.5219653825367568
1.45,0.05,0.5220185582019623
1.45,0.1,0.522182054260522
1.45,0.15,0.5224801553614449
1.45,0.2,0.5230486397003784
1.45,0.25,0.5239818421127034
1.45,0.3,0.5254648487355952
1.45,0.35,0.527750606265654
1.45,0.4,0.530526240450025
1.45,0.45,0.5339463006401819
1.45,0.5,0.5381162495569122
1.45,0.55,0.542823179899979
1.45,0.6,0.5480258079030765
1.45,0.65,0.5536126414347132
1.45,0.7,0.559360590773494
1.45,0.75,0.5652474505806131
1.45,0.8,0.5713134325391306
1.45,0.85,0.5777146024862724
1.45,0.9,0.5845977762597327
1.45,0.95,0.5916395465621386
1.45,1.0,0.5987173320877018
1.45,1.05,0.6057901446275533
1.45,1.1,0.6128599770232115
1.45,1.15,0.6198253500713947
1.45,1.2,0.6266871113842656
1.45,1.25,0.633462309805025
1.45,1.3,0.640170801465355
1.45,1.35,0.6468543018993032
1.45,1.4,0.6535878307948607
1.45,1.45,0.6602419272793911
1.45,1.5,0.6667608602999024
1.45,1.55,0.673118119387227
1.45,1.6,0.6793010776246851
1.45,1.65,0.6853065940898352
1.45,1.7,0.6911368923294227
1.45,1.75,0.6967962884328405
1.45,1.8,0.7022894239907006
1.45,1.85,0.7076218917777296
1.45,1.9,0.7127977644444959
1.45,1.95,0.7178158226319049
1.45,2.0,0.7226779607402243
1.45,2.05,0.7274025326053108
1.45,2.1,0.7320085603058726
1.45,2.15,0.7364754006034235
1.45,2.2,0.7408025108296392
1.45,2.25,0.7449966305978838
1.45,2.3,0.749064892637637
1.45,2.35,0.7530139905526692
1.45,2.4,0.7568500125682097
1.45,2.45,0.7605783641876818
1.45,2.5,0.7642037258225288
1.5,0.0,0.5429683767296541
1.5,0.05,0.5430361095428283
1.5,0.1,0.5432414490007053
1.5,0.15,0.5435942993665313
1.5,0.2,0.5441243163850783
1.5,0.25,0.544978085550539
1.5,0.3,0.5462812029093862
1.5,0.35,0.5482186588508142
1.5,0.4,0.5505873607327868
1.5,0.45,0.5534745253831757
1.5,0.5,0.5569667200881012
1.5,0.55,0.5610478795852664
1.5,0.6,0.5655214296904253
1.5,0.65,0.5704568531076308
1.5,0.7,0.5755853647269286
1.5,0.75,0.5808446539870884
1.5,0.8,0.5862464800030394
1.5,0.85,0.5918494855276945
1.5,0.9,0.597858139214339
1.5,0.95,0.6042055603882462
1.5,1.0,0.6106493049644279
1.5,1.05,0.6171921852233307
1.5,1.1,0.6236924403409194
1.5,1.15,0.630111022864453
1.5,1.2,0.6364471284023232
1.5,1.25,0.6427096514661795
1.5,1.3,0.648907355968424
1.5,1.35,0.6550539783968244
1.5,1.4,0.661174712060676
1.5,1.45,0.6673281289017137
1.5,1.5,0.6734301552999934
1.5,1.55,0.6794185239344295
1.5,1.6,0.6852683731345547
1.5,1.65,0.6909698012977694
1.5,1.7,0.696521556528656
1.5,1.75,0.7019257566075868
1.5,1.8,0.7071833214419693
1.5,1.85,0.7122938630182842
1.5,1.9,0.7172571400473465
1.5,1.95,0.7220732027891518
1.5,2.0,0.7267437792122939
1.5,2.05,0.7312850367673532
1.5,2.1,0.7357352080119982
1.5,2.15,0.7400481790831808
1.5,2.2,0.7442287268482021
1.5,2.25,0.7482840971212096
1.5,2.3,0.752221116838259
1.5,2.35,0.7560461042253448
1.5,2.4,0.7597648203945921
1.5,2.45,0.7633823683383416
1.5,2.5,0.7669030811777352
1.55,0.0,0.562064172903526
1.55,0.05,0.5621396434121991
1.55,0.1,0.5623660927132281
1.55,0.15,0.5627465693556263
1.55,0.2,0.5632961296250286
1.55,0.25,0.5641032055858307
1.55,0.3,0.5652842701085348
1.55,0.35,0.5669360635398032
1.55,0.4,0.5689725232717533
1.55,0.45,0.5714315961489367
1.55,0.5,0.5743919600737574
1.55,0.55,0.5779364423085123
1.55,0.6,0.5818305114522335
1.55,0.65,0.5861507650326988
1.55,0.7,0.5907331091544993
1.55,0.75,0.595453269382665
1.55,0.8,0.6003007279522403
1.55,0.85,0.6053033809531521
1.55,0.9,0.6105468882131831
1.55,0.95,0.6162324454911066
1.55,1.0,0.6221450979587022
1.55,1.05,0.6281207499502277
1.55,1.1,0.6340844217677855
1.55,1.15,0.6399969244309851
1.55,1.2,0.6458535165148959
1.55,1.25,0.6516581304390658
1.55,1.3,0.6574067980807502
1.55,1.35,0.6630978033598927
1.55,1.4,0.668737977732118
1.55,1.45,0.6743518413497475
1.55,1.5,0.6800074940766234
1.55,1.55,0.6856247152158748
1.55,1.6,0.6911441799953605
1.55,1.65,0.6965448613371851
1.55,1.7,0.701821903260359
1.55,1.75,0.706977456154657
1.55,1.8,0.7120075825634219
1.55,1.85,0.7169047038647961
1.55,1.9,0.7216660703128015
1.55,1.95,0.7262929502220801
1.55,2.0,0.7307905151041798
1.55,2.05,0.7351710849258158
1.55,2.1,0.7394424631606805
1.55,2.15,0.7435957566759556
1.55,2.2,0.7476291342267968
1.55,2.25,0.7515467463122435
1.55,2.3,0.7553540490275839
1.55,2.35,0.7590566302580596
1.55,2.4,0.762659855577125
1.55,2.45,0.7661685822818003
1.55,2.5,0.7695868380410203
1.6,0.0,0.5795203602936997
1.6,0.05,0.5796021853823424
1.6,0.1,0.5798409710444915
1.6,0.15,0.5802404039672792
