re,im,fd
0.28305817239550185,-0.3695756409217467,0.833253769124936
0.2843356379246369,-0.3704912458908811,0.8331755710868121
0.2855887111940943,-0.37139344871551844,0.8331108874787847
0.286817741580701,-0.372282640188071,0.8330542344565158
0.2880228336198228,-0.3731588211282853,0.8330106555083292
0.2892039959029012,-0.37402184058254156,0.8329995797632898
0.290361194766108,-0.37487148035641804,0.8331044622083966
0.29149437688362373,-0.3757074903745268,0.8347718938242907
0.29260347987424734,-0.3765296053205606,0.8317918059293775
0.293688437692853,-0.37733755320328843,0.8321042997781933
0.2947491835303268,-0.378131060094078,0.8321240022894995
0.2957856514265294,-0.37890985290847345,0.8320845578023506
0.2967977771644505,-0.37967366112853934,0.8320232861768587
0.29778549870758797,-0.3804222179259576,0.83195170861702
0.29874875623263064,-0.3811552609476706,0.831874617591084
0.2996874914279684,-0.3818725329603134,0.8317942927671936
0.30060164382163734,-0.38257378272801895,0.8317116491293319
0.30149111892004393,-0.383258768678368,0.8316236304189891
0.30235668764473095,-0.383927046905568,0.8315580802679742
0.30319641036629386,-0.3845789109977061,0.8314754663352681
0.304011785650446,-0.3852136619042118,0.8313948910944716
0.30480239370626555,-0.3858312089740868,0.8313178834750792
0.30556817927044644,-0.38643134010780444,0.8312465362260492
0.30630910400935707,-0.3870138462806971,0.831190472631516
0.3070251347589484,-0.3875785243401688,0.8312749293079377
0.30771624146681337,-0.3881251774914885,0.8308761016207975
0.3083823965597872,-0.3886536154649175,0.8308662494471417
0.3090235746541585,-0.3891636546078845,0.8308101645161149
0.3096397523764115,-0.3896551179602265,0.8307473342200408
0.3102309082351591,-0.39012783536585405,0.830683493894907
0.3107970225850764,-0.3905816440270885,0.830620359932955
0.31133807032426203,-0.39101636796040035,0.8305591809156918
0.31185405374134206,-0.3914319050954179,0.8304992293394284
0.3123449402265523,-0.39182807109853035,0.8304417268739459
0.3128107211269431,-0.3922047409308983,0.8303865698814078
0.31325138397146307,-0.3925617856869928,0.830333693494204
0.31366691736773455,-0.3928990830607043,0.830283723163074
