ime,idos
1.394,0.43807734270155246
1.395,0.4359827971909955
1.396,0.4150426771003333
1.397,0.51166063491238
1.398,0.7417125265323093
1.399,0.41598287545721163
1.4,0.43944438441312805
1.401,0.46281626932743825
1.402,0.47009332637989104
1.403,0.4833825826330714
1.404,0.4933236405029752
1.405,0.49565676403372466
1.406,0.49816401289525925
1.407,0.5030496712093427
1.408,0.5109453865475937
1.409,0.5219123201165868
1.41,0.522097201309668
1.411,0.5266334403057429
1.412,0.5399479010978944
1.413,0.554048319754048
1.414,0.5380323229768292
1.415,0.55244624038341
1.416,0.5625595243585975
1.417,0.5651398328074135
1.418,0.5732167026425945
1.419,0.582515835418296
1.42,0.5846720626823749
1.421,0.5903895966946313
1.422,0.6046146292863609
1.423,0.6131667869023039
1.424,0.6161349614695874
1.425,0.6260727510079869
1.426,0.6426991782208722
1.427,0.6486779942630844
1.428,0.6602689302799011
1.429,0.6752527268879658
1.43,0.6931381129452796
1.431,0.6969048711806265
1.432,0.7109966040962903
1.433,0.721302696452686
1.434,0.7420547755634912
1.435,0.7501890005942021
1.436,0.7651885292308857
1.437,0.7905351469540952
1.438,0.8050226266110518
1.439,0.8239502808086155
1.44,0.8536699493304254
1.441,0.8755831817196043
1.442,0.9045413377199812
1.443,0.92419216631938
1.444,0.9652259619358062
1.445,1.0174934648475138
1.446,1.057933952468523
1.447,1.0915010018848248
1.448,1.1490173766382865
1.449,1.2018961639149097
1.45,1.2869861819977249
1.451,1.3758176186631557
1.452,1.4843750980113444
1.453,1.6345606944905327
1.454,1.8422711865163233
1.455,2.149578562161829
1.456,2.7050543062893486
1.457,4.814022988347555
1.458,3.2254540248807864
1.459,0.07882216511066714
1.46,0.00015104818521877034
1.461,3.344973809318897e-7
1.462,5.275137239007294e-8
1.463,5.1812013238983684e-8
1.464,5.156318783775102e-8
1.465,5.1141764340132876e-8
1.466,5.084968340173613e-8
1.467,5.046529569645757e-8
1.468,5.0158018779433263e-8
1.469,4.976878956311373e-8
1.47,4.947660260634438e-8
1.471,4.905433096307564e-8
1.472,4.881928797217973e-8
1.473,4.8313332401395755e-8
1.474,4.8073624596919414e-8
1.475,4.769998010077287e-8
1.476,4.7349659672299795e-8
1.477,4.693367845957014e-8
1.478,4.667509936394954e-8
1.479,4.6209819553515795e-8
1.48,4.596180696737171e-8
1.481,4.5530276376096565e-8
1.482,4.517886042328414e-8
1.483,4.4843029188396095e-8
1.484,4.451387711837101e-8
1.485,4.404379113645933e-8
1.486,4.3807334565655634e-8
1.487,4.3365873575854755e-8
1.488,4.30315972788445e-8
1.489,4.26435342681971e-8
1.49,4.2333041452291125e-8
1.491,4.193805190035512e-8
1.492,4.1551543827554085e-8
1.493,4.1193024635958754e-8
1.494,4.084432982439713e-8
1.495,4.045707962217439e-8
1.496,4.013545486488546e-8
1.497,3.9732125191769594e-8
1.498,3.9368057699240263e-8
1.499,3.899572076453734e-8
1.5,3.860405312526276e-8
1.501,3.834338899936497e-8
1.502,3.785891984237866e-8
1.503,3.7537259745600494e-8
1.504,3.716276710160359e-8
1.505,3.6773926622049064e-8
1.506,3.6439968380497335e-8
1.507,3.609123822941926e-8
1.508,3.5632319528380625e-8
1.509,3.534274769438431e-8
1.51,3.493521262119515e-8
1.511,3.463673523408729e-8
1.512,3.4165235672310916e-8
1.513,3.385474285640293e-8
1.514,3.344968154797711e-8
1.515,3.3135054010983796e-8
1.516,3.275066630797912e-8
1.517,3.23757495900289e-8
1.518,3.1965740752092286e-8
1.519,3.1665637748142235e-8
1.52,3.127011810375738e-8
1.521,3.087583534174427e-8
1.522,3.0570714129304646e-8
1.523,3.018095482284129e-8
1.524,2.9766245831874094e-8
1.525,2.9428294227219945e-8
1.526,2.9101863298408047e-8
1.527,2.8742566637896756e-8
1.528,2.8290645157156618e-8
1.529,2.80387805658815e-8
1.53,2.756572606625819e-8
1.531,2.7294212714947676e-8
1.532,2.6880740606360236e-8
1.533,2.6555016467481554e-8
1.534,2.61527823187659e-8
1.535,2.5844692588620965e-8
1.536,2.5441963686957314e-8
1.537,2.507602320110454e-8
1.538,2.4791681612581982e-8
1.539,2.4354779417839137e-8
1.54,2.4015449572824508e-8
1.541,2.3710257681389276e-8
1.542,2.3291449308832975e-8
1.543,2.2970955415431776e-8
1.544,2.260914965066539e-8
1.545,2.2288302362297787e-8
1.546,2.1875961117596804e-8
1.547,2.1549318151807675e-8
1.548,2.1240662989721344e-8
1.549,2.0855215101824497e-8
1.55,2.0522917816603617e-8
1.551,2.0155705108882264e-8
1.552,1.9828143316186676e-8
1.553,1.9479165788638e-8
1.554,1.910453178665754e-8
1.555,1.8851854386963017e-8
1.556,1.8421489999064555e-8
1.557,1.8105448882216588e-8
1.558,1.7779936780316997e-8
1.559,1.7454742733886455e-8
1.56,1.7087070612708732e-8
1.561,1.6765516534412738e-8
1.562,1.64399690930172e-8
1.563,1.6082722123296055e-8
1.564,1.5762970359319692e-8
1.565,1.546657800250446e-8
1.566,1.5076288603591176e-8
1.567,1.4818663674392453e-8
1.568,1.4396179994204849e-8
1.569,1.4166225890735104e-8
1.57,1.3803748675537237e-8
1.571,1.3480286264433185e-8
1.572,1.3119116610603614e-8
1.573,1.2890222692028341e-8
1.574,1.2494278973682351e-8
1.575,1.2231070404043121e-8
1.576,1.1865341955171194e-8
1.577,1.1608211778923885e-8
1.578,1.1216190744685174e-8
1.579,1.0980440963795438e-8
1.58,1.0622699241123291e-8
1.581,1.0351185889815968e-8
1.582,9.995529197435242e-9
1.583,9.748965530628793e-9
1.584,9.414653894110491e-9
1.585,9.104514473172394e-9
1.586,8.824943716670564e-9
1.587,8.490738098641514e-9
1.588,8.21848261790872e-9
1.589,7.920217267780627e-9
1.59,7.637607314584325e-9
1.591,7.3337583240153176e-9
1.592,6.997008262240554e-9
1.593,6.801262791344351e-9
1.594,6.425674622960645e-9
1.595,6.203071134755189e-9
1.596,5.84780317683486e-9
1.597,5.6549555446488014e-9
1.598,5.304140363283362e-9
1.599,5.042522070984487e-9
1.6,4.771538812124335e-9
