re,im,χ
-0.14,1.53,0.9626717368302725
-0.14,1.54,0.9655751694841305
-0.14,1.55,0.96846988522189
-0.14,1.56,0.9713559758290548
-0.14,1.57,0.9742335313454541
-0.14,1.58,0.9771026401082595
-0.14,1.59,0.9799633887936828
-0.14,1.6,0.9828158624576029
-0.14,1.61,0.9856601445748676
-0.11,-0.51,0.34489477084774023
-0.11,-0.5,0.336751253837838
-0.11,-0.49,0.3285388638586851
-0.11,-0.48,0.3202570401512532
-0.11,-0.47,0.31190506363524384
-0.11,-0.46,0.3034820168061518
-0.11,-0.45,0.2949867382112346
-0.11,-0.44,0.28641777139468383
-0.11,-0.43,0.27777330844206227
-0.11,-0.42,0.26905112860022934
-0.11,-0.41,0.26024853292754396
-0.11,-0.4,0.2513622765655613
-0.11,-0.39,0.24238850104232276
-0.11,-0.38,0.23332267003647164
-0.11,-0.37,0.22415951325923264
-0.11,-0.36,0.21489298453973374
-0.11,-0.35,0.20551624179625505
-0.11,-0.34,0.19602165827349594
-0.11,-0.33,0.18640087609926603
-0.11,-0.32,0.1766449146457637
-0.11,-0.31,0.1667443469982111
-0.11,-0.3,0.15668955740012983
-0.11,-0.29,0.14647108978323625
-0.11,-0.28,0.1360800906055193
-0.11,-0.27,0.12550883527730405
-0.11,-0.26,0.11475130172669959
-0.11,-0.25,0.10380370961573619
-0.11,-0.24,0.09266486745333018
-0.11,-0.23,0.08133604396909905
-0.11,-0.22,0.06981987948270864
-0.11,-0.21,0.05811756017730111
-0.11,-0.2,0.04622316431691871
-0.11,-0.19,0.034114233454958245
-0.11,-0.18,0.021740088109002426
-0.11,-0.17,0.009019142259417022
-0.11,-0.16,0.004114918950135096
-0.11,-0.15,0.017640071359109902
-0.11,-0.14,0.03132670839185758
-0.11,-0.13,0.04490208918408493
-0.11,-0.12,0.05822120814288384
-0.11,-0.11,0.07126857816014043
-0.11,-0.1,0.08407880032605106
-0.11,-0.09,0.09668811867522609
-0.11,-0.08,0.10912062628190913
-0.11,-0.07,0.1213886349127313
-0.11,-0.06,0.13349626211472165
-0.11,-0.05,0.14544272684695414
-0.11,-0.04,0.15722469047611345
-0.11,-0.03,0.16883776714281787
-0.11,-0.02,0.1802774491552303
-0.11,-0.01,0.19153964892096859
-0.11,0.0,0.20262099585575746
-0.11,0.01,0.2135189779910817
-0.11,0.02,0.2242319856175945
-0.11,0.03,0.2347592938400597
-0.11,0.04,0.2451010081166747
-0.11,0.05,0.25525798874168704
-0.11,0.06,0.2652317649561716
-0.11,0.07,0.2750244458401853
-0.11,0.08,0.2846386327089196
-0.11,0.09,0.29407733602897196
-0.11,0.1,0.30334389866082684
-0.11,0.11,0.31244192637645246
-0.11,0.12,0.3213752260010391
-0.11,0.13,0.3301477511179318
-0.11,0.14,0.3387635550066332
-0.11,0.15,0.34722675031804234
-0.11,0.16,0.3555414749003746
-0.11,0.17,0.3637118631519252
-0.11,0.18,0.3717420222759368
-0.11,0.19,0.37963601283656695
-0.11,0.2,0.3873978330532479
-0.11,0.21,0.39503140631780775
-0.11,0.22,0.4025405714689648
-0.11,0.23,0.40992907540989676
-0.11,0.24,0.4172005677034865
-0.11,0.25,0.4243585968260756
-0.11,0.26,0.4314066078027791
-0.11,0.27,0.43834794098565566
-0.11,0.28,0.4451858317700917
-0.11,0.29,0.45192341107485795
-0.11,0.3,0.4585637064376752
-0.11,0.31,0.4651096436009846
-0.11,0.32,0.47156404848242967
-0.11,0.33,0.4779296494417137
-0.11,0.34,0.48420907976985544
-0.11,0.35,0.4904048803395937
-0.11,0.36,0.4965195023661006
-0.11,0.37,0.5025553102361918
-0.11,0.38,0.5085145843718745
-0.11,0.39,0.514399524100388
-0.11,0.4,0.5202122505083505
-0.11,0.41,0.5259548092621266
-0.11,0.42,0.5316291733802551
-0.11,0.43,0.5372372459470318
-0.11,0.44,0.5427808627588528
-0.11,0.45,0.5482617948971594
-0.11,0.46,0.5536817512236696
-0.11,0.47,0.5590423807948635
-0.11,0.48,0.5643452751941735
-0.11,0.49,0.5695919707810445
-0.11,0.5,0.5747839508570223
-0.11,0.51,0.57992264774952
-0.11,0.52,0.5850094448145423
-0.11,0.53,0.5900456783598762
-0.11,0.54,0.5950326394907537
-0.11,0.55,0.5999715758800742
-0.11,0.56,0.6048636934654626
-0.11,0.57,0.6097101580756066
-0.11,0.58,0.6145120969883272
-0.11,0.59,0.6192706004229022
-0.11,0.6,0.6239867229691681
-0.11,0.61,0.6286614849559196
-0.11,0.62,0.6332958737610144
-0.11,0.63,0.6378908450657308
-0.11,0.64,0.642447324055628
-0.11,0.65,0.646966206570293
-0.11,0.66,0.6514483602042217
-0.11,0.67,0.655894625360904
-0.11,0.68,0.6603058162623259
-0.11,0.69,0.6646827219157946
-0.11,0.7,0.6690261070400683
-0.11,0.71,0.6733367129526285
-0.11,0.72,0.6776152584198347
-0.11,0.73,0.681862440471736
-0.11,0.74,0.6860789351830381
-0.11,0.75,0.6902653984218948
-0.11,0.76,0.6944224665678971
-0.11,0.77,0.6985507572007599
-0.11,0.78,0.7026508697609276
-0.11,0.79,0.7067233861835314
-0.11,0.8,0.7107688715067404
-0.11,0.81,0.7147878744558257
-0.11,0.82,0.7187809280039056
-0.11,0.83,0.722748549910516
-0.11,0.84,0.7266912432389175
-0.11,0.85,0.7306094968532367
-0.11,0.86,0.7345037858961074
-0.11,0.87,0.7383745722478863
-0.11,0.88,0.7422223049681999
-0.11,0.89,0.7460474207205012
-0.11,0.9,0.7498503441805265
-0.11,0.91,0.7536314884292222
-0.11,0.92,0.7573912553309139
-0.11,0.93,0.7611300358972929
-0.11,0.94,0.7648482106378365
-0.11,0.95,0.7685461498972534
-0.11,0.96,0.7722242141805028
-0.11,0.97,0.7758827544658935
-0.11,0.98,0.7795221125067687
-0.11,0.99,0.7831426211222854
-0.11,1.0,0.7867446044776426
-0.11,1.01,0.790328378354333
-0.11,1.02,0.7938942504106922
-0.11,1.03,0.797442520433233
-0.11,1.04,0.8009734805790911
-0.11,1.05,0.804487415609926
-0.11,1.06,0.8079846031177169
-0.11,1.07,0.8114653137425698
-0.11,1.08,0.8149298113831361
-0.11,1.09,0.8183783533996695
-0.11,1.1,0.8218111908101429
-0.11,1.11,0.8252285684796945
-0.11,1.12,0.8286307253036095
-0.11,1.13,0.8320178943841222
-0.11,1.14,0.8353903032012618
-0.11,1.15,0.8387481737779569
-0.11,1.16,0.8420917228396585
-0.11,1.17,0.8454211619686122
-0.11,1.18,0.8487366977530466
-0.11,1.19,0.852038531931457
-0.11,1.2,0.8553268615321342
-0.11,1.21,0.8586018790081154
-0.11,1.22,0.8618637723677791
-0.11,1.23,0.8651127253011591
-0.11,1.24,0.8683489173022142
-0.11,1.25,0.8715725237871494
-0.11,1.26,0.8747837162089068
-0.11,1.27,0.8779826621680654
-0.11,1.28,0.8811695255201509
-0.11,1.29,0.8843444664795774
-0.11,1.3,0.8875076417202773
-0.11,1.31,0.8906592044731769
-0.11,1.32,0.8937993046206095
-0.11,1.33,0.8969280887877873
-0.11,1.34,0.9000457004313899
-0.11,1.35,0.9031522799254378
-0.11,1.36,0.9062479646444693
-0.11,1.37,0.9093328890441971
-0.11,1.38,0.912407184739622
-0.11,1.39,0.9154709805808073
-0.11,1.4,0.9185244027263308
-0.11,1.41,0.9215675747144116
-0.11,1.42,0.924600617532061
-0.11,1.43,0.9276236496819131
-0.11,1.44,0.9306367872472355
-0.11,1.45,0.9336401439548356
-0.11,1.46,0.9366338312361832
-0.11,1.47,0.9396179582866617
-0.11,1.48,0.9425926321230422
-0.11,1.49,0.9455579576392473
-0.11,1.5,0.9485140376605242
-0.11,1.51,0.9514609729959176
-0.11,1.52,0.9543988624892812
-0.11,1.53,0.9573278030687346
-0.11,1.54,0.960247889794734
-0.11,1.55,0.9631592159066338
-0.11,1.56,0.9660618728680074
-0.11,1.57,0.9689559504106005
-0.11,1.58,0.9718415365769983
-0.11,1.59,0.9747187177620649
-0.11,1.6,0.977587578753249
-0.11,1.61,0.9804482027696088
-0.08,-0.51,0.3319409449025245
-0.08,-0.5,0.32365825282665506
-0.08,-0.49,0.3153142765075095
-0.08,-0.48,0.30690989800640806
-0.08,-0.47,0.29844596212749763
-0.08,-0.46,0.2899232334968179
-0.08,-0.45,0.2813423438995051
-0.08,-0.44,0.2727037284157533
-0.08,-0.43,0.26400754887904837
-0.08,-0.42,0.25525360327639235
-0.08,-0.41,0.2464412199736342
-0.08,-0.4,0.2375691361440976
-0.08,-0.39,0.22863536057593425
-0.08,-0.38,0.21963702220453205
-0.08,-0.37,0.21057020732355558
-0.08,-0.36,0.20142979051974572
-0.08,-0.35,0.19220926697735122
-0.08,-0.34,0.1829005969134115
-0.08,-0.33,0.17349407652860452
-0.08,-0.32,0.16397825398568516
-0.08,-0.31,0.15433991355555235
-0.08,-0.3,0.1445641561396896
-0.08,-0.29,0.1346346095880919
-0.08,-0.28,0.12453380663629693
-0.08,-0.27,0.11424376957268016
-0.08,-0.26,0.10374683427864513
-0.08,-0.25,0.0930267244046068
-0.08,-0.24,0.08206983961559347
-0.08,-0.23,0.07086664471626317
-0.08,-0.22,0.0594129527705474
-0.08,-0.21,0.04771084077470315
-0.08,-0.2,0.03576903152922169
-0.08,-0.19,0.02360294328454199
-0.08,-0.18,0.011235343975754274
-0.08,-0.17,0.0013121313573006953
-0.08,-0.16,0.013966155943420388
-0.08,-0.15,0.026706648479330596
-0.08,-0.14,0.03945575080758307
-0.08,-0.13,0.0521486655461181
-0.08,-0.12,0.06473208746988107
-0.08,-0.11,0.0771699412502322
-0.08,-0.1,0.0894426048931334
-0.08,-0.09,0.10154227859865772
-0.08,-0.08,0.11346789757763523
-0.08,-0.07,0.12522134829538267
-0.08,-0.06,0.13680524421864368
-0.08,-0.05,0.14822187222574845
-0.08,-0.04,0.15947284328921937
-0.08,-0.03,0.17055910265855703
-0.08,-0.02,0.18148109091617717
-0.08,-0.01,0.19223894475537956
-0.08,0.0,0.20283268486973488
-0.08,0.01,0.2132623701162693
-0.08,0.02,0.22352821306562765
-0.08,0.03,0.23363065938759206
-0.08,0.04,0.24357043641407508
-0.08,0.05,0.25334857693339996
-0.08,0.06,0.2629664239730359
-0.08,0.07,0.2724256216169347
-0.08,0.08,0.28172809607038174
-0.08,0.09,0.29087603036972187
-0.08,0.1,0.2998718353978675
-0.08,0.11,0.30871811923236087
-0.08,0.12,0.3174176563236649
-0.08,0.13,0.32597335757127005
-0.08,0.14,0.33438824202307843
-0.08,0.15,0.34266541065719136
-0.08,0.16,0.3508080225024384
-0.08,0.17,0.3588192732031743
-0.08,0.18,0.36670237602506783
-0.08,0.19,0.3744605452227239
-0.08,0.2,0.3820969816397702
-0.08,0.21,0.38961486038137183
-0.08,0.22,0.3970173203828441
-0.08,0.23,0.404307455692484
-0.08,0.24,0.4114883082884486
-0.08,0.25,0.4185628622564848
-0.08,0.26,0.42553403916542726
-0.08,0.27,0.43240469448931323
-0.08,0.28,0.4391776149381154
-0.08,0.29,0.44585551657209166
-0.08,0.3,0.4524410435877693
-0.08,0.31,0.4589367676758248
-0.08,0.32,0.4653451878626812
-0.08,0.33,0.4716687307583193
-0.08,0.34,0.4779097511423997
-0.08,0.35,0.48407053282966017
-0.08,0.36,0.49015328976325057
-0.08,0.37,0.4961601672918368
-0.08,0.38,0.5020932435922899
-0.08,0.39,0.5079545312053603
-0.08,0.4,0.5137459786564688
-0.08,0.41,0.5194694721378753
-0.08,0.42,0.5251268372321884
-0.08,0.43,0.5307198406603411
-0.08,0.44,0.5362501920398063
-0.08,0.45,0.5417195456412839
-0.08,0.46,0.5471295021341325
-0.08,0.47,0.5524816103124394
-0.08,0.48,0.5577773687953048
-0.08,0.49,0.5630182276960678
-0.08,0.5,0.5682055902563488
-0.08,0.51,0.5733408144417065
-0.08,0.52,0.5784252144965321
-0.08,0.53,0.5834600624563552
-0.08,0.54,0.5884465896165036
-0.08,0.55,0.593385987956261
-0.08,0.56,0.5982794115183769
-0.08,0.57,0.6031279777437775
-0.08,0.58,0.6079327687618868
-0.08,0.59,0.612694832636959
-0.08,0.6,0.6174151845711865
-0.08,0.61,0.6220948080653658
-0.08,0.62,0.626734656038029
-0.08,0.63,0.6313356519041265
-0.08,0.64,0.6358986906142872
-0.08,0.65,0.6404246396558253
-0.08,0.66,0.6449143400166463
-0.08,0.67,0.6493686071132083
-0.08,0.68,0.6537882316837949
-0.08,0.69,0.6581739806481917
-0.08,0.7,0.6625265979350207
-0.08,0.71,0.6668468052778895
-0.08,0.72,0.6711353029814143
-0.08,0.73,0.6753927706583919
-0.08,0.74,0.6796198679390549
-0.08,0.75,0.6838172351535714
-0.08,0.76,0.6879854939888217
-0.08,0.77,0.6921252481203884
-0.08,0.78,0.696237083820824
-0.08,0.79,0.7003215705450502
-0.08,0.8,0.7043792614938741
-0.08,0.81,0.7084106941564015
-0.08,0.82,0.712416390832311
-0.08,0.83,0.7163968591346417
-0.08,0.84,0.7203525924740497
-0.08,0.85,0.7242840705251326
-0.08,0.86,0.7281917596755947
-0.08,0.87,0.7320761134589907
-0.08,0.88,0.7359375729716254
-0.08,0.89,0.7397765672742814
-0.08,0.9,0.7435935137793838
-0.08,0.91,0.7473888186242018
-0.08,0.92,0.7511628770305652
-0.08,0.93,0.7549160736517554
-0.08,0.94,0.7586487829069766
-0.08,0.95,0.7623613693039079
-0.08,0.96,0.7660541877498812
-0.08,0.97,0.7697275838520662
-0.08,0.98,0.7733818942070747
-0.08,0.99,0.7770174466804728
-0.08,1.0,0.7806345606765136
-0.08,1.01,0.7842335473985417
-0.08,1.02,0.7878147101003576
-0.08,1.03,0.7913783443289683
-0.08,1.04,0.7949247381589489
-0.08,1.05,0.798454172418832
-0.08,1.06,0.8019669209098088
-0.08,1.07,0.8054632506169666
-0.08,1.08,0.8089434219134333
-0.08,1.09,0.81240768875762
-0.08,1.1,0.8158562988838683
-0.08,1.11,0.8192894939867101
-0.08,1.12,0.8227075098990458
-0.08,1.13,0.8261105767643456
-0.08,1.14,0.8294989192032062
-0.08,1.15,0.8328727564744159
-0.08,1.16,0.8362323026307148
-0.08,1.17,0.8395777666695349
-0.08,1.18,0.8429093526786787
-0.08,1.19,0.8462272599774798
-0.08,1.2,0.849531683253188
-0.08,1.21,0.8528228126931217
-0.08,1.22,0.8561008341124396
-0.08,1.23,0.859365929077923
-0.08,1.24,0.8626182750277513
-0.08,1.25,0.865858045387478
-0.08,1.26,0.8690854096823253
-0.08,1.27,0.8723005336458958
-0.08,1.28,0.8755035793255782
-0.08,1.29,0.8786947051844334
-0.08,1.3,0.881874066200081
-0.08,1.31,0.8850418139603949
-0.08,1.32,0.8881980967562287
-0.08,1.33,0.8913430596713023
-0.08,1.34,0.8944768446692342
-0.08,1.35,0.8975995906779791
-0.08,1.36,0.9007114336715623
-0.08,1.37,0.9038125067493822
-0.08,1.38,0.9069029402130581
-0.08,1.39,0.9099828616409279
-0.08,1.4,0.913052395960294
-0.08,1.41,0.9161116655174323
-0.08,1.42,0.9191607901455527
-0.08,1.43,0.9221998872306519
-0.08,1.44,0.9252290717753835
-0.08,1.45,0.9282484564610697
-0.08,1.46,0.9312581517077686
-0.08,1.47,0.9342582657326288
-0.08,1.48,0.9372489046064528
-0.08,1.49,0.9402301723085966
-0.08,1.5,0.9432021707802566
-0.08,1.51,0.9461649999761782
-0.08,1.52,0.9491187579148093
-0.08,1.53,0.952063540727049
-0.08,1.54,0.9549994427034657
-0.08,1.55,0.957926556340261
-0.08,1.56,0.9608449723837955
-0.08,1.57,0.9637547798738374
-0.08,1.58,0.9666560661856394
-0.08,1.59,0.9695489170706607
-0.08,1.6,0.972433416696266
-0.08,1.61,0.9753096476841401
-0.05,-0.51,0.3195468513816053
-0.05,-0.5,0.3111168189566181
-0.05,-0.49,0.3026330624037391
-0.05,-0.48,0.2940982081742215
-0.05,-0.47,0.2855150408425848
-0.05,-0.46,0.27688646997330757
-0.05,-0.45,0.268215483944316
-0.05,-0.44,0.2595050873716842
-0.05,-0.43,0.25075821812496457
-0.05,-0.42,0.24197763927316948
-0.05,-0.41,0.23316580074620527
-0.05,-0.4,0.224324665166556
-0.05,-0.39,0.21545549237590578
-0.05,-0.38,0.20655857786022924
-0.05,-0.37,0.19763294178349167
-0.05,-0.36,0.18867596786098564
-0.05,-0.35,0.17968299494115236
-0.05,-0.34,0.17064686890281447
-0.05,-0.33,0.1615574682004004
-0.05,-0.32,0.1524012230469354
-0.05,-0.31,0.14316065616529305
-0.05,-0.3,0.13381398362419725
-0.05,-0.29,0.12433483070706614
-0.05,-0.28,0.11469214595170271
-0.05,-0.27,0.10485044543683408
-0.05,-0.26,0.09477059952522403
-0.05,-0.25,0.08441149032086447
-0.05,-0.24,0.07373299902197356
-0.05,-0.23,0.0627008389974855
-0.05,-0.22,0.05129351659167632
-0.05,-0.21,0.03951083647307313
-0.05,-0.2,0.027381688855640223
-0.05,-0.19,0.01496707643755919
-0.05,-0.18,0.0023545699234989548
-0.05,-0.17,0.010345703353767543
-0.05,-0.16,0.023058239587227882
-0.05,-0.15,0.0356948670740499
-0.05,-0.14,0.04819967190031361
-0.05,-0.13,0.060537327394769254
-0.05,-0.12,0.07268861105701051
-0.05,-0.11,0.0846456548779305
-0.05,-0.1,0.0964079852132385
-0.05,-0.09,0.10797952047401299
-0.05,-0.08,0.11936640526267613
-0.05,-0.07,0.13057552875740475
-0.05,-0.06,0.14161359035297733
-0.05,-0.05,0.15248658392455244
-0.05,-0.04,0.1631995805540868
-0.05,-0.03,0.1737567058420991
-0.05,-0.02,0.184161230303764
-0.05,-0.01,0.19441571459037982
-0.05,0.0,0.2045221714077965
-0.05,0.01,0.2144822214092588
-0.05,0.02,0.22429723110296818
-0.05,0.03,0.2339684277927298
-0.05,0.04,0.24349699078200093
-0.05,0.05,0.25288412040626723
-0.05,0.06,0.26213108758941506
-0.05,0.07,0.2712392670179346
-0.05,0.08,0.28021015700354585
-0.05,0.09,0.2890453888586387
-0.05,0.1,0.297746728260744
-0.05,0.11,0.30631607070460865
-0.05,0.12,0.31475543277317286
-0.05,0.13,0.3230669406232429
-0.05,0.14,0.3312528167872385
-0.05,0.15,0.33931536614094854
-0.05,0.16,0.34725696167789766
-0.05,0.17,0.3550800305593356
-0.05,0.18,0.3627870407710785
-0.05,0.19,0.37038048860926975
-0.05,0.2,0.37786288713248056
-0.05,0.21,0.38523675565254145
-0.05,0.22,0.39250461028828826
-0.05,0.23,0.39966895557083315
-0.05,0.24,0.40673227706412424
-0.05,0.25,0.4136970349477011
-0.05,0.26,0.42056565849783606
-0.05,0.27,0.4273405413975264
-0.05,0.28,0.43402403780338566
-0.05,0.29,0.44061845909770525
-0.05,0.3,0.44712607125602183
-0.05,0.31,0.4535490927638075
-0.05,0.32,0.459889693019867
-0.05,0.33,0.466149991168594
-0.05,0.34,0.4723320553079441
-0.05,0.35,0.47843790202455033
-0.05,0.36,0.48446949621216956
-0.05,0.37,0.4904287511339465
-0.05,0.38,0.4963175286931103
-0.05,0.39,0.5021376398806391
-0.05,0.4,0.5078908453719335
-0.05,0.41,0.5135788562477849
-0.05,0.42,0.5192033348179675
-0.05,0.43,0.5247658955282586
-0.05,0.44,0.5302681059343611
-0.05,0.45,0.535711487728064
-0.05,0.46,0.541097517803124
-0.05,0.47,0.5464276293499343
-0.05,0.48,0.551703212969541
-0.05,0.49,0.5569256177990011
-0.05,0.5,0.5620961526411372
-0.05,0.51,0.5672160870928841
-0.05,0.52,0.5722866526672105
-0.05,0.53,0.5773090439045311
-0.05,0.54,0.5822844194700857
-0.05,0.55,0.58721390323448
-0.05,0.56,0.5920985853349902
-0.05,0.57,0.5969395232158304
-0.05,0.58,0.6017377426458408
-0.05,0.59,0.6064942387125067
-0.05,0.6,0.6112099767914074
-0.05,0.61,0.6158858934905489
-0.05,0.62,0.6205228975691858
-0.05,0.63,0.6251218708309049
-0.05,0.64,0.6296836689910066
-0.05,0.65,0.6342091225181743
-0.05,0.66,0.6386990374507271
-0.05,0.67,0.6431541961876931
-0.05,0.68,0.6475753582550772
-0.05,0.69,0.6519632610477838
-0.05,0.7,0.6563186205476484
-0.05,0.71,0.6606421320180813
-0.05,0.72,0.6649344706759479
-0.05,0.73,0.6691962923411531
-0.05,0.74,0.6734282340646119
-0.05,0.75,0.6776309147351539
-0.05,0.76,0.6818049356659747
-0.05,0.77,0.6859508811612788
-0.05,0.78,0.69006931906366
-0.05,0.79,0.6941608012828732
-0.05,0.8,0.6982258643065767
-0.05,0.81,0.702265029693605
-0.05,0.82,0.7062788045504164
-0.05,0.83,0.7102676819911785
-0.05,0.84,0.7142321415821742
-0.05,0.85,0.7181726497709118
-0.05,0.86,0.722089660300632
-0.05,0.87,0.7259836146105747
-0.05,0.88,0.7298549422226169
-0.05,0.89,0.733704061114653
-0.05,0.9,0.7375313780813119
-0.05,0.91,0.7413372890823182
-0.05,0.92,0.7451221795790917
-0.05,0.93,0.7488864248598499
-0.05,0.94,0.7526303903537627
-0.05,0.95,0.7563544319343993
-0.05,0.96,0.7600588962130725
-0.05,0.97,0.7637441208221684
-0.05,0.98,0.7674104346890216
-0.05,0.99,0.7710581583006475
-0.05,1.0,0.7746876039595515
-0.05,1.01,0.7782990760310627
-0.05,1.02,0.7818928711823877
-0.05,1.03,0.7854692786138049
-0.05,1.04,0.7890285802821071
-0.05,1.05,0.7925710511167551
-0.05,1.06,0.7960969592288673
-0.05,1.07,0.7996065661133327
-0.05,1.08,0.8031001268443538
-0.05,1.09,0.8065778902645275
-0.05,1.1,0.8100400991678178
-0.05,1.11,0.8134869904765671
-0.05,1.12,0.8169187954127396
-0.05,1.13,0.8203357396636898
-0.05,1.14,0.8237380435424825
-0.05,1.15,0.827125922143166
-0.05,1.16,0.8304995854909801
-0.05,1.17,0.833859238687789
-0.05,1.18,0.8372050820528804
-0.05,1.19,0.840537311259237
-0.05,1.2,0.8438561174655391
-0.05,1.21,0.8471616874439537
-0.05,1.22,0.8504542037038421
-0.05,1.23,0.8537338446116661
-0.05,1.24,0.8570007845070196
-0.05,1.25,0.8602551938151082
-0.05,1.26,0.8634972391556136
-0.05,1.27,0.8667270834482745
-0.05,1.28,0.869944886015085
-0.05,1.29,0.8731508026793315
-0.05,1.3,0.8763449858616243
-0.05,1.31,0.8795275846728974
-0.05,1.32,0.8826987450045244
-0.05,1.33,0.8858586096157599
-0.05,1.34,0.8890073182183862
-0.05,1.35,0.8921450075588315
-0.05,1.36,0.8952718114977484
-0.05,1.37,0.8983878610871914
-0.05,1.38,0.9014932846454592
-0.05,1.39,0.9045882078296019
-0.05,1.4,0.9076727537058035
-0.05,1.41,0.9107470428176272
-0.05,1.42,0.9138111932521625
-0.05,1.43,0.9168653207042151
-0.05,1.44,0.9199095385386247
-0.05,1.45,0.9229439578506051
-0.05,1.46,0.9259686875243806
-0.05,1.47,0.9289838342900362
-0.05,1.48,0.9319895027786844
-0.05,1.49,0.9349857955760115
-0.05,1.5,0.937972813274242
-0.05,1.51,0.9409506545225232
-0.05,1.52,0.9439194160759206
-0.05,1.53,0.9468791928428936
-0.05,1.54,0.949830077931419
-0.05,1.55,0.9527721626937715
-0.05,1.56,0.9557055367699874
-0.05,1.57,0.958630288130074
-0.05,1.58,0.9615465031150011
-0.05,1.59,0.9644542664764951
-0.05,1.6,0.9673536614157168
-0.05,1.61,0.9702447696207679
-0.02,-0.51,0.3076597789800123
-0.02,-0.5,0.299060291421361
-0.02,-0.49,0.29041295202737233
-0.02,-0.48,0.2817223208500074
-0.02,-0.47,0.2729934000845697
-0.02,-0.46,0.26423163484211115
-0.02,-0.45,0.2554429032162589
-0.02,-0.44,0.24663349101840715
-0.02,-0.43,0.23781004485499824
-0.02,-0.42,0.2289794950928686
-0.02,-0.41,0.22014893773473287
-0.02,-0.4,0.21132546144981512
-0.02,-0.39,0.2025159032888561
-0.02,-0.38,0.19372651449957098
-0.02,-0.37,0.18496251713140105
-0.02,-0.36,0.1762275337207465
-0.02,-0.35,0.16752287712929334
-0.02,-0.34,0.1588466958496471
-0.02,-0.33,0.1501929808553343
-0.02,-0.32,0.1415504506020793
-0.02,-0.31,0.13290133642942817
-0.02,-0.3,0.12422008580488289
-0.02,-0.29,0.11547198165508889
-0.02,-0.28,0.10661164443054376
-0.02,-0.27,0.09758135441812082
-0.02,-0.26,0.08830914643825645
-0.02,-0.25,0.07870678764642734
-0.02,-0.24,0.06866829020263171
-0.02,-0.23,0.058071073261405474
-0.02,-0.22,0.046785264435155544
-0.02,-0.21,0.03470251000062026
-0.02,-0.2,0.021798449198448543
-0.02,-0.19,0.00821800072482727
-0.02,-0.18,0.005687980699461945
-0.02,-0.17,0.01953578443838516
-0.02,-0.16,0.033021993146184904
-0.02,-0.15,0.04603124119807351
-0.02,-0.14,0.05856778074511353
-0.02,-0.13,0.0706851193001277
-0.02,-0.12,0.08244550659781891
-0.02,-0.11,0.09390407776992116
-0.02,-0.1,0.10510505794047313
-0.02,-0.09,0.11608246839185266
-0.02,-0.08,0.1268620299119195
-0.02,-0.07,0.13746306466985925
-0.02,-0.06,0.14790006080768012
-0.02,-0.05,0.15818387363944855
-0.02,-0.04,0.1683226271122171
-0.02,-0.03,0.17832238974195824
-0.02,-0.02,0.18818768617829
-0.02,-0.01,0.19792188915127967
-0.02,0.0,0.20752752302635014
-0.02,0.01,0.21700650052615955
-0.02,0.02,0.22636030771253152
-0.02,0.03,0.23559014811388101
-0.02,0.04,0.24469705414376014
-0.02,0.05,0.25368197212904153
-0.02,0.06,0.262545825995244
-0.02,0.07,0.2712895637255456
-0.02,0.08,0.2799141899924372
-0.02,0.09,0.28842078778408536
-0.02,0.1,0.2968105313700538
-0.02,0.11,0.3050846925485211
-0.02,0.12,0.31324464177529526
-0.02,0.13,0.3212918454837069
-0.02,0.14,0.3292278606570469
-0.02,0.15,0.33705432750591374
-0.02,0.16,0.34477296092693976
-0.02,0.17,0.35238554127259863
-0.02,0.18,0.3598939048402619
-0.02,0.19,0.3672999343890247
-0.02,0.2,0.374605549911694
-0.02,0.21,0.38181269982414057
-0.02,0.22,0.38892335268218653
-0.02,0.23,0.39593948949531466
-0.02,0.24,0.4028630966748215
-0.02,0.25,0.4096961596296777
-0.02,0.26,0.4164406570054056
-0.02,0.27,0.4230985555478753
-0.02,0.28,0.4296718055648018
-0.02,0.29,0.4361623369513454
-0.02,0.3,0.442572055742464
-0.02,0.31,0.4489028411527307
-0.02,0.32,0.45515654306361714
-0.02,0.33,0.46133497991886885
-0.02,0.34,0.46743993698963604
-0.02,0.35,0.47347316497275416
-0.02,0.36,0.4794363788877945
-0.02,0.37,0.48533125724045895
-0.02,0.38,0.49115944142249646
-0.02,0.39,0.49692253532055825
-0.02,0.4,0.5026221051087619
-0.02,0.41,0.5082596792019908
-0.02,0.42,0.5138367483491388
-0.02,0.43,0.5193547658474282
-0.02,0.44,0.5248151478609697
-0.02,0.45,0.5302192738283302
-0.02,0.46,0.5355684869456323
-0.02,0.47,0.5408640947130341
-0.02,0.48,0.5461073695339893
-0.02,0.49,0.5512995493576234
-0.02,0.5,0.5564418383560429
-0.02,0.51,0.5615354076290228
-0.02,0.52,0.5665813959296669
-0.02,0.53,0.5715809104054016
-0.02,0.54,0.5765350273492275
-0.02,0.55,0.5814447929570551
-0.02,0.56,0.5863112240873134
-0.02,0.57,0.5911353090196445
-0.02,0.58,0.5959180082099118
-0.02,0.59,0.6006602550391402
-0.02,0.6,0.605362956554444
-0.02,0.61,0.6100269942002033
-0.02,0.62,0.6146532245380659
-0.02,0.63,0.6192424799547084
-0.02,0.64,0.6237955693562622
-0.02,0.65,0.6283132788487538
-0.02,0.66,0.6327963724039402
-0.02,0.67,0.6372455925100389
-0.02,0.68,0.6416616608070869
-0.02,0.69,0.6460452787066557
