ime,idos
0.35,0.32562985211230866
0.351,0.3339888125326446
0.352,0.31071231432060986
0.353,0.31059009626790274
0.354,0.34088382183490823
0.355,0.3116411486189484
0.356,0.3092293279068942
0.357,0.30835060370493955
0.358,0.3378483857840886
0.359,0.30831502661295046
0.36,0.30775371497504395
0.361,0.30760394797095525
0.362,0.3111311159231429
0.363,0.32715733388256973
0.364,0.3061389600349753
0.365,0.30611632606468486
0.366,0.3059699996645129
0.367,0.30582527358942435
0.368,0.3057586705900495
0.369,0.3180249266406503
0.37,0.30888682232865877
0.371,0.30429987476999776
0.372,0.3041542861711764
0.373,0.3040095601240791
0.374,0.3038657769574421
0.375,0.30372287029887496
0.376,0.3035807723924212
0.377,0.3034394137691272
0.378,0.3032987232454912
0.379,0.30315858261591866
0.38,0.3030194930739209
0.381,0.3028920895180149
0.382,0.30279178914673216
0.383,0.302703860253899
0.384,0.3024203622475308
0.385,0.3018421848927083
0.386,0.30242939792141765
0.387,0.302319797963821
0.388,0.3017330842478631
0.389,0.3018026327928408
0.39,0.301629419762188
0.391,0.30149210788191594
0.392,0.3013511502366214
0.393,0.30120939334018293
0.394,0.3010665826014178
0.395,0.30092255257645867
0.396,0.3007771286889231
0.397,0.30063012589378596
0.398,0.30048134798429527
0.399,0.3003305868335101
0.4,0.30017762103163526
0.401,0.29983282653525317
0.402,0.31945587590926
0.403,0.3016393273882839
0.404,0.3009169974893901
0.405,0.3007687468886663
0.406,0.30061722829377324
0.407,0.3004621255820347
0.408,0.3003008401492357
0.409,0.318433310484779
0.41,0.3116788188384248
0.411,0.30130601808066615
0.412,0.3011509849389533
0.413,0.3009906273271966
0.414,0.30098459496934843
0.415,0.33364259337296587
0.416,0.30519080399655485
0.417,0.30192152949271395
0.418,0.30175354634561863
0.419,0.3025001241290825
0.42,0.34361101303469843
0.421,0.3027321568779111
0.422,0.3027405373813575
0.423,0.30254777568113445
0.424,0.33461478132446976
0.425,0.3199711251317692
0.426,0.30369434898598613
0.427,0.30342283896453415
0.428,0.33979558677487925
0.429,0.32172997481968646
0.43,0.30365998329808463
0.431,0.3026702955327575
0.432,0.3529029518886049
0.433,0.33258686606868954
0.434,0.3189265549374079
0.435,0.32842202258728737
0.436,0.33909561507672126
0.437,0.30683131292394383
0.438,0.31990976819820655
0.439,0.3656489309505839
0.44,0.30952828642557706
0.441,0.31248823999011793
0.442,0.38207852368938905
0.443,0.311777323333098
0.444,0.31352066485478025
0.445,0.3900591681069703
0.446,0.3138557278357946
0.447,0.3237183115783772
0.448,0.3895554638563216
0.449,0.3157146341435807
0.45,0.34427739153801734
0.451,0.37895425208316247
0.452,0.31794429611086517
0.453,0.3756030161278128
0.454,0.358190171345959
0.455,0.32041400823284877
0.456,0.4182077577353743
0.457,0.32670318046968494
0.458,0.3651076131406161
0.459,0.3889845809512763
0.46,0.3256917555605129
0.461,0.42627356226680074
0.462,0.34041875311546127
0.463,0.3813960444315812
0.464,0.3954964338946385
0.465,0.33909262129751067
0.466,0.4485381383506157
0.467,0.3352727332219803
0.468,0.42788552177751144
0.469,0.3748108201105278
0.47,0.3955597100592112
0.471,0.41938072293274054
0.472,0.36631687926816425
0.473,0.4616039005199557
0.474,0.3468412270561554
0.475,0.48832669415849705
0.476,0.35788452091284684
0.477,0.47137074234271104
0.478,0.3898499278666809
0.479,0.4583048872686406
0.48,0.4189350812393397
0.481,0.44939215786588077
0.482,0.445000297554897
0.483,0.44491263887010046
0.484,0.46789813329622276
0.485,0.44518941593515515
0.486,0.48746052286391317
0.487,0.4505984054531538
0.488,0.5034945843157288
0.489,0.46158680495448245
0.49,0.5157818636432595
0.491,0.47864646015833745
0.492,0.5240608773515643
0.493,0.5024389497546113
0.494,0.528017645206573
0.495,0.533701965012066
0.496,0.5272871287242421
0.497,0.5733642214687498
0.498,0.5214200038131521
0.499,0.6225817336990449
0.5,0.5098599028651171
0.501,0.6828209703659696
0.502,0.5006983272831662
0.503,0.7383907393837512
0.504,0.5359370625231047
0.505,0.7235718225560127
0.506,0.6183764720134908
0.507,0.7020002953921678
0.508,0.7192229181868519
0.509,0.6725364469654155
0.51,0.8434232698823173
0.511,0.6553871358713581
0.512,0.9546872009842883
0.513,0.7366547748260842
0.514,0.9313112613546303
0.515,0.9251964031518026
0.516,0.9010410642019516
0.517,1.1797817528393646
0.518,0.9509648364806605
0.519,1.3709207158219594
0.52,1.244752919507643
0.521,1.4645365631361587
0.522,1.9365650019765555
0.523,1.9013939111673994
0.524,4.437735371010184
0.525,2.0730089740614708
0.526,-0.01588498312361536
0.527,-2.3968287960173334e-5
0.528,8.917892415660746e-6
0.529,8.476564749632526e-6
0.53,7.983737044147478e-6
0.531,7.493750751236389e-6
0.532,7.003730991836857e-6
0.533,6.512989573397743e-6
0.534,6.0220423708847745e-6
0.535,5.532097535617982e-6
0.536,5.0447385553713676e-6
0.537,4.561735212232182e-6
0.538,4.0849470108770735e-6
0.539,3.6162113223973194e-6
0.54,3.157314978014354e-6
0.541,2.7099171030143966e-6
0.542,2.2755450350986807e-6
0.543,1.8555681841818521e-6
0.544,1.451178065553798e-6
0.545,1.063380936033596e-6
0.546,6.929992738220081e-7
0.547,3.406804454737137e-7
0.548,6.895857792729275e-9
0.549,-3.080727318455083e-7
0.55,-6.04065248765874e-7
