ime,idos
4.044,0.3995403500390636
4.045,0.31642102900130936
4.046,0.4051305202413459
4.047,0.3289693793769096
4.048,0.3980380310211659
4.049,0.33552053405148413
4.05,0.3929574624164859
4.051,0.34828125031690277
4.052,0.3970229497192701
4.053,0.36116286745051124
4.054,0.3959038831019545
4.055,0.3678498586980746
4.056,0.3900551534339228
4.057,0.3793312046885615
4.058,0.3945385416387726
4.059,0.3930850440189688
4.06,0.3951246178416555
4.061,0.4015197304172861
4.062,0.3948234585263797
4.063,0.41739069948724844
4.064,0.39346487074118064
4.065,0.4230485403714511
4.066,0.38967458343311523
4.067,0.43834462017417997
4.068,0.3953006361297947
4.069,0.45509678336165826
4.07,0.3930696950391137
4.071,0.4609077555536744
4.072,0.39198471084466013
4.073,0.4799635532860654
4.074,0.3975998780524791
4.075,0.4954472238313965
4.076,0.39212432618858484
4.077,0.5178861667337596
4.078,0.39138108769723734
4.079,0.5317108152904829
4.08,0.3851420864378302
4.081,0.5496647406227674
4.082,0.3945104192874715
4.083,0.5684647117917262
4.084,0.39340229417643013
4.085,0.5892156870657983
4.086,0.4031699506521668
4.087,0.591861461288066
4.088,0.41502347783736837
4.089,0.5953901291163184
4.09,0.444376365122463
4.091,0.600561517098298
4.092,0.4567847547373483
4.093,0.6053238603939539
4.094,0.4831248180674675
4.095,0.6183782190742257
4.096,0.5035420318530212
4.097,0.627241973939549
4.098,0.5304996501004529
4.099,0.6253625353582434
4.1,0.5563677744704285
4.101,0.6454666776568201
4.102,0.5877253090658185
4.103,0.6533636325012112
4.104,0.6224113603959278
4.105,0.6609731631515718
4.106,0.6544382993138748
4.107,0.6829784871743056
4.108,0.6968570135845338
4.109,0.6910620080749652
4.11,0.7440964055599696
4.111,0.7193359103965121
4.112,0.7961874537739752
4.113,0.7430157650562895
4.114,0.8482253089562442
4.115,0.7727909734047591
4.116,0.9252571481105748
4.117,0.8016457357914865
4.118,1.0147597422985424
4.119,0.8548450237752119
4.12,1.1175731293111506
4.121,0.9089863875716755
4.122,1.2598904365580432
4.123,1.0014154158655386
4.124,1.4404046402576696
4.125,1.128578222598435
4.126,1.7307552105167812
4.127,1.3450320835202598
4.128,2.2809593758989055
4.129,1.8751428927390985
4.13,4.192742435731016
4.131,3.9933065061731314
4.132,0.4004924268007711
4.133,0.0010712365868077813
4.134,2.8009765072069864e-6
4.135,7.934776079957485e-7
4.136,7.785402743160696e-7
4.137,7.673724986891791e-7
4.138,7.555605546927729e-7
4.139,7.434809847146887e-7
4.14,7.313454016368787e-7
4.141,7.186282717894132e-7
4.142,7.056963838401799e-7
4.143,6.926696446687435e-7
4.144,6.790969102816394e-7
4.145,6.655796589039158e-7
4.146,6.516120409832258e-7
4.147,6.374346124720682e-7
4.148,6.232395142128059e-7
4.149,6.086613004723149e-7
4.15,5.93906035854572e-7
4.151,5.791872769366672e-7
4.152,5.640009764806305e-7
4.153,5.490793688530218e-7
4.154,5.336319801971067e-7
4.155,5.182529381273442e-7
4.156,5.028883145721005e-7
4.157,4.872257790617323e-7
4.158,4.7160911421777084e-7
4.159,4.559809993769406e-7
4.16,4.4014268521116486e-7
4.161,4.245113191366668e-7
4.162,4.0866629046657344e-7
4.163,3.9285645993493994e-7
4.164,3.771652287534405e-7
4.165,3.613544087159143e-7
4.166,3.456221130395168e-7
4.167,3.300053775165527e-7
4.168,3.143228398511724e-7
4.169,2.988707863817235e-7
4.17,2.833470644134359e-7
4.171,2.6790313902817355e-7
4.172,2.52719524373822e-7
4.173,2.3752544922852924e-7
4.174,2.2242240862612467e-7
4.175,2.0755331549027456e-7
4.176,1.9267107606175225e-7
4.177,1.7814286770877518e-7
4.178,1.6362928990732695e-7
4.179,1.491931056031258e-7
4.18,1.351638202611735e-7
4.181,1.2112117658956182e-7
4.182,1.0723247176453008e-7
4.183,9.375624954219619e-8
4.184,8.019966530490325e-8
4.185,6.707061829579466e-8
4.186,5.4041228666705556e-8
4.187,4.1094321422351304e-8
4.188,2.867383131728356e-8
4.189,1.6183298330219688e-8
4.19,3.970251069371821e-9
4.191,-7.803808966439961e-9
4.192,-1.9748700128143688e-8
4.193,-3.105748035355714e-8
4.194,-4.238060841453262e-8
4.195,-5.345204858171141e-8
4.196,-6.41707298952219e-8
4.197,-7.471688378701144e-8
4.198,-8.519122782199161e-8
4.199,-9.50673448608881e-8
4.2,-1.0511832172826965e-7
4.201,-1.145333290173425e-7
4.202,-1.240292637533167e-7
4.203,-1.3314360260650339e-7
4.204,-1.4203141528737867e-7
4.205,-1.5065700890451567e-7
4.206,-1.5919397106452614e-7
4.207,-1.6729010834568672e-7
4.208,-1.7531655613983004e-7
4.209,-1.8295801545952802e-7
4.21,-1.905333192418523e-7
4.211,-1.9785219963785586e-7
4.212,-2.048052455665034e-7
4.213,-2.1170959366902237e-7
4.214,-2.1831383876759833e-7
4.215,-2.2466173115884984e-7
4.216,-2.3095194949187647e-7
4.217,-2.3677194048499727e-7
4.218,-2.4259871666143926e-7
4.219,-2.4821027530443467e-7
4.22,-2.534510519505642e-7
4.221,-2.586771980451571e-7
4.222,-2.636697500681471e-7
4.223,-2.682823318251931e-7
4.224,-2.7299909441780304e-7
4.225,-2.7727630435343555e-7
4.226,-2.8152439454398494e-7
4.227,-2.855632749154838e-7
4.228,-2.893267899305642e-7
4.229,-2.930737660613008e-7
4.23,-2.9657902003624477e-7
4.231,-2.997796475516973e-7
4.232,-3.0315668983348315e-7
4.233,-3.059896452277588e-7
4.234,-3.0885030678726007e-7
4.235,-3.1168863378499744e-7
4.236,-3.141124991682445e-7
4.237,-3.1654265498186253e-7
4.238,-3.1887018489775717e-7
4.239,-3.2090814297965244e-7
4.24,-3.230294315942028e-7
4.241,-3.2470028298686433e-7
4.242,-3.265740537682042e-7
4.243,-3.281755690688105e-7
4.244,-3.2954553998860635e-7
4.245,-3.3104033000990146e-7
4.246,-3.3221049141670915e-7
4.247,-3.3338962905561727e-7
4.248,-3.3444380623503927e-7
4.249,-3.352618448991124e-7
4.25,-3.3615501533265994e-7
