ime,idos
0.74,-3.237196186745848e-6
0.75,-3.118073133557765e-6
0.76,-3.0052961262722486e-6
0.77,-2.8984557197163305e-6
0.78,-2.7971697755459405e-6
0.79,-2.701084570139171e-6
0.8,-2.6098734976366927e-6
0.81,-2.5232199850622457e-6
0.82,-2.4408536552293387e-6
0.83,-2.36249864626161e-6
0.84,-2.287916223957711e-6
0.85,-2.2168742219616847e-6
0.86,-2.1491594335574263e-6
0.87,-2.084571782418756e-6
0.88,-2.0229334437334357e-6
0.89,-1.9640620922043536e-6
0.9,-1.9078072540225455e-6
0.91,-1.854005206601835e-6
0.92,-1.8025318252618325e-6
0.93,-1.75324166500393e-6
0.94,-1.7060212153654899e-6
0.95,-1.6607531474512922e-6
0.96,-1.6173292782278013e-6
0.97,-1.575651895754264e-6
0.98,-1.535622657279944e-6
0.99,-1.4971577993633453e-6
1.0,-1.4601722492346449e-6
