re,im,χ
-2.0,0.65,0.6561611374967312
-2.0,0.66,0.6600722108604267
-2.0,0.67,0.6639633546961646
-2.0,0.68,0.667834951680953
-2.0,0.69,0.6716873736821097
-2.0,0.7,0.6755209821143601
-2.0,0.71,0.6793361282826365
-2.0,0.72,0.6831331537112674
-2.0,0.73,0.6869123904602413
-2.0,0.74,0.6906741614291702
-2.0,0.75,0.6944187806495737
-2.0,0.76,0.6981465535659985
-2.0,0.77,0.7018577773065278
-2.0,0.78,0.7055527409432383
-2.0,0.79,0.7092317257429488
-2.0,0.8,0.7128950054088073
-2.0,0.81,0.7165428463131605
-2.0,0.82,0.7201755077219766
-2.0,0.83,0.7237932420113207
-2.0,0.84,0.7273962948761789
-2.0,0.85,0.7309849055319785
-2.0,0.86,0.7345593069091193
-2.0,0.87,0.7381197258408342
-2.0,0.88,0.7416663832446164
-2.0,0.89,0.7451994942975313
-2.0,0.9,0.7487192686056507
-2.0,0.91,0.7522259103678421
-2.0,0.92,0.7557196185341487
-2.0,0.93,0.7592005869589666
-2.0,0.94,0.76266900454926
-2.0,0.95,0.7661250554079644
-2.0,0.96,0.769568918972761
-2.0,0.97,0.7730007701504862
-2.0,0.98,0.7764207794472157
-2.0,0.99,0.779829113094275
-2.0,1.0,0.783225933170292
-2.0,1.01,0.7866113977194653
-1.99,-1.01,0.6851695772098797
-1.99,-1.0,0.6811040885178176
-1.99,-0.99,0.6770234050461512
-1.99,-0.98,0.6729273587947877
-1.99,-0.97,0.6688157761853625
-1.99,-0.96,0.6646884777626222
-1.99,-0.95,0.660545277879644
-1.99,-0.94,0.6563859843661105
-1.99,-0.93,0.6522103981787183
-1.99,-0.92,0.6480183130329753
-1.99,-0.91,0.6438095150153517
-1.99,-0.9,0.6395837821748847
-1.99,-0.89,0.6353408840932289
-1.99,-0.88,0.6310805814320585
-1.99,-0.87,0.62680262545677
-1.99,-0.86,0.622506757535302
-1.99,-0.85,0.618192708610878
-1.99,-0.84,0.6138601986474085
-1.99,-0.83,0.6095089360462609
-1.99,-0.82,0.6051386170329706
-1.99,-0.81,0.6007489250125224
-1.99,-0.8,0.596339529891689
-1.99,-0.79,0.5919100873668472
-1.99,-0.78,0.587460238175752
-1.99,-0.77,0.5829896073114833
-1.99,-0.76,0.5784978031969832
-1.99,-0.75,0.5739844168183033
-1.99,-0.74,0.5694490208148351
-1.99,-0.73,0.5648911685246698
-1.99,-0.72,0.5603103929832048
-1.99,-0.71,0.555706205873171
-1.99,-0.7,0.5510780964242464
-1.99,-0.69,0.5464255302604362
-1.99,-0.68,0.5417479481935428
-1.99,-0.67,0.5370447649611853
-1.99,-0.66,0.5323153679079169
-1.99,-0.65,0.5275591156084296
-1.99,-0.64,0.522775336432028
-1.99,-0.63,0.5179633270481779
-1.99,-0.62,0.5131223508735185
-1.99,-0.61,0.5082516364615388
-1.99,-0.6,0.5033503758373075
-1.99,-0.59,0.4984177227809186
-1.99,-0.58,0.49345279106524087
-1.99,-0.57,0.48845465265572996
-1.99,-0.56,0.48342233588313976
-1.99,-0.55,0.47835482360360665
-1.99,-0.54,0.47325105136540785
-1.99,-0.53,0.4681099056078033
-1.99,-0.52,0.46293022192514044
-1.99,-0.51,0.4577107834393082
-1.99,-0.5,0.4524503193364033
-1.99,-0.49,0.4471475036396891
-1.99,-0.48,0.4418009543118494
-1.99,-0.47,0.436409232806448
-1.99,-0.46,0.4309708442231279
-1.99,-0.45,0.4254842382660437
-1.99,-0.44,0.41994781126327835
-1.99,-0.43,0.4143599095809188
-1.99,-0.42,0.4087188348649296
-1.99,-0.41,0.4030228516746036
-1.99,-0.4,0.3972701982439966
-1.99,-0.39,0.39145910133705963
-1.99,-0.38,0.3855877964682586
-1.99,-0.37,0.37965455517184876
-1.99,-0.36,0.3736577215592074
-1.99,-0.35,0.3675957611604557
-1.99,-0.34,0.36146732608431287
-1.99,-0.33,0.3552713419617173
-1.99,-0.32,0.34900712412903523
-1.99,-0.31,0.34267453329153025
-1.99,-0.3,0.3362741848304169
-1.99,-0.29,0.3298077314732354
-1.99,-0.28,0.32327824695192364
-1.99,-0.27,0.3166907495427054
-1.99,-0.26,0.310052920427115
-1.99,-0.25,0.3033760944929477
-1.99,-0.24,0.2966766327008889
-1.99,-0.23,0.2899778273707928
-1.99,-0.22,0.28331254426262975
-1.99,-0.21,0.2767268599839233
-1.99,-0.2,0.2702849811272034
-1.99,-0.19,0.26407565463644966
-1.99,-0.18,0.25821991775614694
-1.99,-0.17,0.25287904329882926
-1.99,-0.16,0.24825942302703818
-1.99,-0.15,0.2446077575626618
-1.99,-0.14,0.24218706619447647
-1.99,-0.13,0.24122742296164276
-1.99,-0.12,0.24186153427206605
-1.99,-0.11,0.24407725112309253
-1.99,-0.1,0.24771954042805897
-1.99,-0.09,0.2525411154944545
-1.99,-0.08,0.2582681367096141
-1.99,-0.07,0.264648952961052
-1.99,-0.06,0.2714766031788009
-1.99,-0.05,0.2785920139899279
-1.99,-0.04,0.2858778272496088
-1.99,-0.03,0.29324958505158405
-1.99,-0.02,0.3006474581843073
-1.99,-0.01,0.3080295540940513
-1.99,0.0,0.31536686488625526
-1.99,0.01,0.3226395828784996
-1.99,0.02,0.3298344578680905
-1.99,0.03,0.3369429143233465
-1.99,0.04,0.3439597114824498
-1.99,0.05,0.35088198787453795
-1.99,0.06,0.357708577459448
-1.99,0.07,0.3644395180249835
-1.99,0.08,0.37107569621753494
-1.99,0.09,0.3776185901862064
-1.99,0.1,0.38407008237040324
-1.99,0.11,0.3904323229919665
-1.99,0.12,0.396707630412622
-1.99,0.13,0.40289841844047913
-1.99,0.14,0.40900714343332534
-1.99,0.15,0.41503626600672383
-1.99,0.16,0.42098822355435744
-1.99,0.17,0.4268654107940842
-1.99,0.18,0.4326701662810791
-1.99,0.19,0.43840476335979756
-1.99,0.2,0.4440714044150142
-1.99,0.21,0.4496722175689223
-1.99,0.22,0.4552092551835655
-1.99,0.23,0.4606844936863831
-1.99,0.24,0.4660998343550683
-1.99,0.25,0.47145710478724145
-1.99,0.26,0.4767580608476508
-1.99,0.27,0.4820043889366389
-1.99,0.28,0.4871977084624132
-1.99,0.29,0.49233957442896326
-1.99,0.3,0.4974314800742345
-1.99,0.31,0.5024748595100771
-1.99,0.32,0.5074710903287536
-1.99,0.33,0.5124214961508122
-1.99,0.34,0.5173273490966644
-1.99,0.35,0.5221898721701355
-1.99,0.36,0.5270102415465961
-1.99,0.37,0.531789588761595
-1.99,0.38,0.5365290027984441
-1.99,0.39,0.5412295320750239
-1.99,0.4,0.5458921863313696
-1.99,0.41,0.5505179384206695
-1.99,0.42,0.5551077260068796
-1.99,0.43,0.5596624531726027
-1.99,0.44,0.5641829919412616
-1.99,0.45,0.5686701837175782
-1.99,0.46,0.5731248406505001
-1.99,0.47,0.5775477469227663
-1.99,0.48,0.5819396599710382
-1.99,0.49,0.5863013116405454
-1.99,0.5,0.5906334092780177
-1.99,0.51,0.5949366367665466
-1.99,0.52,0.5992116555057062
-1.99,0.53,0.6034591053403254
-1.99,0.54,0.6076796054408856
-1.99,0.55,0.6118737551385423
-1.99,0.56,0.6160421347174334
-1.99,0.57,0.620185306166925
-1.99,0.58,0.6243038138961388
-1.99,0.59,0.6283981854130917
-1.99,0.6,0.6324689319705229
-1.99,0.61,0.636516549180405
-1.99,0.62,0.640541517599047
-1.99,0.63,0.6445443032844177
-1.99,0.64,0.6485253583274398
-1.99,0.65,0.652485121358655
-1.99,0.66,0.6564240180317948
-1.99,0.67,0.6603424614854638
-1.99,0.68,0.6642408527842596
-1.99,0.69,0.6681195813404548
-1.99,0.7,0.6719790253173104
-1.99,0.71,0.6758195520150705
-1.99,0.72,0.6796415182405331
-1.99,0.73,0.6834452706611206
-1.99,0.74,0.6872311461442733
-1.99,0.75,0.6909994720829177
-1.99,0.76,0.6947505667077546
-1.99,0.77,0.6984847393870639
-1.99,0.78,0.7022022909146102
-1.99,0.79,0.7059035137863037
-1.99,0.8,0.7095886924661403
-1.99,0.81,0.7132581036419734
-1.99,0.82,0.716912016471608
-1.99,0.83,0.7205506928196324
-1.99,0.84,0.7241743874855093
-1.99,0.85,0.7277833484232874
-1.99,0.86,0.7313778169532972
-1.99,0.87,0.7349580279662603
-1.99,0.88,0.7385242101201056
-1.99,0.89,0.7420765860298358
-1.99,0.9,0.7456153724507455
-1.99,0.91,0.7491407804552542
-1.99,0.92,0.7526530156037202
-1.99,0.93,0.7561522781093479
-1.99,0.94,0.7596387629975435
-1.99,0.95,0.763112660259947
-1.99,0.96,0.7665741550032564
-1.99,0.97,0.770023427593203
-1.99,0.98,0.7734606537937189
-1.99,0.99,0.7768860049016517
-1.99,1.0,0.7802996478769729
-1.99,1.01,0.7837017454689543
-1.98,-1.01,0.681562165638292
-1.98,-1.0,0.6774669154967737
-1.98,-0.99,0.6733560393940775
-1.98,-0.98,0.6692293588906765
-1.98,-0.97,0.6650866895202736
-1.98,-0.96,0.6609278404621461
-1.98,-0.95,0.6567526141951602
-1.98,-0.94,0.6525608061324305
-1.98,-0.93,0.6483522042356362
-1.98,-0.92,0.6441265886078317
-1.98,-0.91,0.6398837310636806
-1.98,-0.9,0.6356233946758522
-1.98,-0.89,0.6313453332963103
-1.98,-0.88,0.6270492910511097
-1.98,-0.87,0.6227350018073203
-1.98,-0.86,0.6184021886104784
-1.98,-0.85,0.6140505630910403
-1.98,-0.84,0.6096798248380507
-1.98,-0.83,0.6052896607382429
-1.98,-0.82,0.6008797442787115
-1.98,-0.81,0.5964497348110005
-1.98,-0.8,0.591999276774548
-1.98,-0.79,0.5875279988771245
-1.98,-0.78,0.5830355132298888
-1.98,-0.77,0.5785214144343871
-1.98,-0.76,0.5739852786188375
-1.98,-0.75,0.5694266624207072
-1.98,-0.74,0.5648451019125055
-1.98,-0.73,0.5602401114675424
-1.98,-0.72,0.5556111825620561
-1.98,-0.71,0.5509577825101579
-1.98,-0.7,0.546279353127552
-1.98,-0.69,0.5415753093199688
-1.98,-0.68,0.5368450375919187
-1.98,-0.67,0.5320878944712212
-1.98,-0.66,0.5273032048444536
-1.98,-0.65,0.5224902601983314
-1.98,-0.64,0.5176483167618174
-1.98,-0.63,0.512776593543614
-1.98,-0.62,0.5078742702594837
-1.98,-0.61,0.5029404851439998
-1.98,-0.6,0.4979743326411686
-1.98,-0.59,0.49297486096868276
-1.98,-0.58,0.4879410695508733
-1.98,-0.57,0.48287190631608423
-1.98,-0.56,0.47776626485504564
-1.98,-0.55,0.47262298143827114
-1.98,-0.54,0.4674408318924188
-1.98,-0.53,0.46221852833818294
-1.98,-0.52,0.45695471579619856
-1.98,-0.51,0.45164796867225215
-1.98,-0.5,0.44629678714013055
-1.98,-0.49,0.4408995934494598
-1.98,-0.48,0.4354547281982553
-1.98,-0.47,0.4299604466262466
-1.98,-0.46,0.4244149150069873
-1.98,-0.45,0.41881620724587776
-1.98,-0.44,0.4131623018303519
-1.98,-0.43,0.40745107933072716
-1.98,-0.42,0.40168032072023435
-1.98,-0.41,0.39584770687726567
-1.98,-0.4,0.38995081976040247
-1.98,-0.39,0.38398714592017336
-1.98,-0.38,0.37795408324811025
-1.98,-0.37,0.37184895218891584
-1.98,-0.36,0.3656690130913024
-1.98,-0.35,0.35941149199991834
-1.98,-0.34,0.3530736180711552
-1.98,-0.33,0.3466526770430489
-1.98,-0.32,0.3401460869726955
-1.98,-0.31,0.3335515050281271
-1.98,-0.3,0.3268669778720794
-1.98,-0.29,0.3200911536950751
-1.98,-0.28,0.3132235821594168
-1.98,-0.27,0.3062651408240611
-1.98,-0.26,0.29921864524049685
-1.98,-0.25,0.29208972826060337
-1.98,-0.24,0.28488811739291386
-1.98,-0.23,0.27762950495021793
-1.98,-0.22,0.27033830459537317
-1.98,-0.21,0.26305173075863747
-1.98,-0.2,0.25582582632057665
-1.98,-0.19,0.24874425930384703
-1.98,-0.18,0.241930736438217
-1.98,-0.17,0.23556520408067602
-1.98,-0.16,0.22990132102271463
-1.98,-0.15,0.2252757755855348
-1.98,-0.14,0.22208823915535875
-1.98,-0.13,0.22072463318182964
-1.98,-0.12,0.22142554908159962
-1.98,-0.11,0.22417333717992088
-1.98,-0.1,0.22869583881456482
-1.98,-0.09,0.23458490240588617
-1.98,-0.08,0.2414294107830015
-1.98,-0.07,0.2488899764423372
-1.98,-0.06,0.25671575259945095
-1.98,-0.05,0.2647323605126299
-1.98,-0.04,0.2728226284725142
-1.98,-0.03,0.28090941381239254
-1.98,-0.02,0.28894273130644643
-1.98,-0.01,0.29689078688298265
-1.98,0.0,0.3047339256044789
-1.98,0.01,0.3124605939003372
-1.98,0.02,0.3200646497628318
-1.98,0.03,0.3275435645640915
-1.98,0.04,0.3348972139499664
-1.98,0.05,0.34212705959611484
-1.98,0.06,0.3492355921383243
-1.98,0.07,0.3562259500631947
-1.98,0.08,0.3631016581624904
-1.98,0.09,0.3698664479004998
-1.98,0.1,0.37652413432452153
-1.98,0.11,0.3830785322632205
-1.98,0.12,0.38953339997047187
-1.98,0.13,0.3958924020175082
-1.98,0.14,0.40215908571485515
-1.98,0.15,0.4083368670464557
-1.98,0.16,0.41442902327606906
-1.98,0.17,0.42043869020803004
-1.98,0.18,0.42636886266290314
-1.98,0.19,0.43222239713812577
-1.98,0.2,0.438002015915999
-1.98,0.21,0.4437103120905385
-1.98,0.22,0.44934975513585196
-1.98,0.23,0.45492269674745595
-1.98,0.24,0.4604313767673446
-1.98,0.25,0.4658779290609245
-1.98,0.26,0.4712643872558893
-1.98,0.27,0.4765926902833644
-1.98,0.28,0.48186468768384644
-1.98,0.29,0.48708214465623184
-1.98,0.3,0.4922467468397824
-1.98,0.31,0.49736010482684695
-1.98,0.32,0.5024237584099833
-1.98,0.33,0.5074391805708007
-1.98,0.34,0.5124077812205607
-1.98,0.35,0.5173309107040989
-1.98,0.36,0.5222098630795012
-1.98,0.37,0.5270458791863527
-1.98,0.38,0.5318401495154671
-1.98,0.39,0.5365938168926607
-1.98,0.4,0.5413079789888396
-1.98,0.41,0.5459836906680737
-1.98,0.42,0.550621966184821
-1.98,0.43,0.5552237812407542
-1.98,0.44,0.5597900749111188
-1.98,0.45,0.5643217514498161
-1.98,0.46,0.5688196819818295
-1.98,0.47,0.5732847060910694
